seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee
3,1,0.7920208333333333,0.6112347833692038,0.09416666666666666,2.318476324081421,0.9980833333333333,0.12333333333333334,True,0.16420731658240584,0.22350703210880357,0.2047691995197359,0.29133650474250317,0.1817016267038222,0.29971787259758764,0.46938775510204084,0.0,0.0,0.2066454081632653,0.0,0.0,0.2066326530612245,0.0,0.0,0.2066326530612245,0.0,0.0,1.0,103b61a7044477f0c2f21ebd97a0390d22cf5a078e7167f130b9b63a440f2ebb,0.5931373758777542,-0.5329036086812313,0.7409131426837575,0.03990833333333333,-0.6445988901908345,1.157621195719202,-0.6445988901908345,0.30855,0.5931373758052786,0.0,0.0,0.7409131426327218,0.8046763724725596,-0.22024106133814977,0.886806464476755,0.005441666666666666,0.32336592302625694,1.213434316204208,0.32336592302625694,0.5956333333333333,0.804676372420291,0.0,0.0,0.886806464442803,2.5043663223141377,4.184178590774536,True
3,2,0.7827708333333333,0.6641990973552068,0.0975,5.22737826347351,0.9975,0.1175,True,0.11595495550788351,0.4887349860897909,0.17331431613016926,0.8876871205090235,0.157237542210017,1.2990705040283501,0.2066326530612245,0.0,0.0,0.2066326530612245,0.0,0.0,0.2066326530612245,0.0,0.0,0.20665816326530612,0.0,0.0,1.0,529b81d209a40283afcf6b00b55831325f8cd08a01a07bf066ebb706cc64897a,0.3671949796628677,-1.116866850330256,0.48927312470354617,0.2804833333333333,-1.847769991244535,1.9337566020396637,-1.847769991244535,0.19850833333333337,0.3671949796890218,0.0,0.0,0.4892731247542564,0.6757687806569456,-0.417242280515722,0.7752645865352322,0.04397500000000001,-0.07446850922780382,1.5832928885070743,-0.07446850922780382,0.4753666666666666,0.6757687806586425,0.0,0.0,0.7752645865440936,5.3818312996547375,4.115185499191284,True
3,3,0.7810104166666667,0.6532377248815513,0.11166666666666666,4.837176745732625,1.0,0.1075,True,0.09959488529633138,0.4644903785083443,0.13544638169848136,0.7927927068279436,0.13375409779412925,1.1449286500768114,0.20665816326530612,0.0,0.0,0.2066454081632653,0.0,0.0,0.20665816326530612,0.0,0.0,0.20720663265306122,0.0,0.0,1.0,b26d4f922a54fe3759b0c2ae674b26e5caf63c46dc18e33a83b926e3893495ee,0.41239031190701875,-1.0611439935839049,0.49847396172582487,0.317475,-1.8334234650433432,2.4457016510683762,-1.8334234650433432,0.27518333333333334,0.41239031187991304,6.666666666666667e-05,0.0,0.49847396169254926,0.5457139473044998,-0.6561437684618144,0.6229051592797773,0.1986416666666667,-0.6472807026359467,2.605020053281017,-0.6472807026359467,0.40525,0.5457139472772677,0.0,0.0,0.6229051592021903,6.692988182393987,4.103679656982422,True
3,4,0.7723958333333333,0.6729308945010222,0.09666666666666666,4.948486331303914,0.9999166666666667,0.11583333333333333,True,0.11664281252615183,0.6376463233027607,0.1521748016590815,0.8419407651914904,0.15217602378015727,1.3268701635145892,0.20720663265306122,0.0,0.0,0.20688775510204083,0.0,0.0,0.20701530612244898,0.0,0.0,0.20880102040816326,0.0,0.0,1.0,3f1b2f3bafb938a55a8d00e8043f9b6ba90535453170e709cd0a551bd0e2a952,0.4385880126852888,-0.984995981614563,0.5066634982211891,0.33812500000000006,-1.6632996529044508,3.0020521741088784,-1.6632996529044508,0.3257083333333333,0.438588012628754,0.00039999999999999996,0.0,0.5066634981567492,0.31876466538054155,-1.3367059522947955,0.36462158860434857,0.521,-3.394458130399284,4.414784925034355,-3.394458130399284,0.24301666666666663,0.31876466522266467,0.008291666666666668,0.0,0.3646215882137182,10.741204927468875,3.998598575592041,True
3,5,0.6950625,0.8828066039765642,0.11083333333333334,4.74720157623291,0.9980833333333333,0.1225,True,0.14353500546773526,0.6948468993262699,0.16052793621808328,0.7953940360069585,0.18050029163017217,1.2399747758172452,0.20880102040816326,0.0,0.0,0.20817602040816327,0.0,0.0,0.2083545918367347,0.0,0.0,0.21104591836734693,0.0,0.0,0.9991666674613953,24a24c6b4fa6543d049cc8d095b4665df130db4c2e0e04b806b536e0915f6c18,0.4248264439412221,-1.0628962352646263,0.47740979889279633,0.3967333333333333,-1.8330183705926797,3.640942444465657,-1.8330183705926797,0.33708333333333335,0.4248264438509941,0.002008333333333333,0.0,0.47740979861535027,0.15361085383182316,-2.370782701742768,0.1755410584599151,0.7687416666666667,-8.50745325889536,6.4956139504719,-8.50745325889536,0.11858333333333335,0.15361085250576337,0.13928333333333331,0.0,0.1755410549992812,17.83302354800779,4.085414171218872,True
3,6,0.5435104166666667,1.2307647431893274,0.09666666666666666,4.684937022527059,0.9085,0.11416666666666667,True,0.1687667521964613,0.6728804664453492,0.1888077386920486,0.7318259024759755,0.22080864623906868,1.197732489478464,0.21104591836734693,0.0,0.0,0.20993622448979593,0.0,0.0,0.21020408163265306,0.0,0.0,0.21200255102040816,0.0,0.0,0.9325000047683716,7f1737acfef3ac0783980241c962a0a405ea4f1ee0ad662c1e4959f191807513,0.4810027687624822,-0.926547822216148,0.5242293959748694,0.3673916666666666,-1.1087928580250204,4.17876376573315,-1.1087928580250204,0.4051666666666667,0.4810027685970068,0.005833333333333333,0.0,0.5242293956361349,0.08981771486302356,-3.043477192812587,0.10075462292705169,0.8698416666666666,-14.915191736845122,9.776202852168906,-14.915191736845122,0.07224166666666668,0.08981771285583577,0.4127666666666666,0.0,0.1007546120288331,27.729977358574903,4.165633678436279,True
3,7,0.2990729166666667,1.799670407836636,0.11416666666666667,3.7655737431844076,0.5385,0.10916666666666666,True,0.15737869309850794,0.5566079389730778,0.14329713654842635,0.6102560141395467,0.22484444870860898,0.5561546593283613,0.21197704081632654,0.0,0.0,0.2110841836734694,0.0,0.0,0.21248724489795917,0.0,0.0,0.21494897959183673,0.0,0.0,0.5766666531562805,6b5dc2d0334096fda524ea18025ecd7f4d689f750afa472e38e8f57b328fd2e2,0.46215880804059245,-1.0080101824341685,0.5005530250816594,0.4031333333333334,-1.06860411535706,4.567195673004388,-1.06860411535706,0.39563333333333334,0.46215880792786684,0.009800000000000001,0.0,0.5005530247589909,0.025726021568384792,-5.555561370207722,0.02915857381837747,0.963075,-27.163522531754865,12.677737043231502,-27.163522531754865,0.021233333333333337,0.025726020094255606,0.7518000000000002,0.0,0.02915739210004498,41.64945984807902,4.069986343383789,True
3,8,0.18364583333333334,2.0821076645950476,0.10666666666666667,3.166039145787557,0.3144166666666667,0.11166666666666666,True,0.14657679444220167,0.5251596765204642,0.14072397105580117,0.49005580212300026,0.21920425808518,0.3590909750588859,0.21494897959183673,0.0,0.0,0.2142091836734694,0.0,0.0,0.21605867346938776,0.0,0.0,0.21665816326530613,0.0003,0.0,0.3725000023841858,8229916e9b6871886639a9cb81a6da3856a20ee7c7559dd695d9955519ed5c22,0.45632570469287825,-1.0545146629215514,0.49013482005600073,0.42410000000000003,-0.9205963817717974,4.880271950894131,-0.9205963817717974,0.3987583333333333,0.45632570451349025,0.013833333333333331,0.0,0.4901348196131537,0.012836069468289196,-7.302933852388836,0.014772068494881536,0.9820166666666669,-36.282807141444835,15.341418933362817,-36.282807141444835,0.010775000000000002,0.01283606853634119,0.8704249999999999,0.01,0.014740623450057961,52.69120700291882,3.8927531242370605,True
3,9,0.195,2.053842144091924,0.10083333333333333,2.8930283546447755,0.34225,0.11166666666666666,True,0.16250930264110747,0.5089764318351324,0.12427177508016031,0.4649226772986973,0.2143039309133504,0.2443877106998116,0.21665816326530613,0.0003,0.0,0.21602040816326532,0.0003,0.0,0.2181122448979592,0.0064,0.0,0.218265306122449,0.0202,0.0,0.3799999952316284,4597ebc0dc38b3a78c20f19834fa1af8ad9c70c49ee72236488bcebb86be275c,0.44656335343314707,-1.1154482139616206,0.47705792146094195,0.44445,-1.0225259544225838,5.256672285893477,-1.0225259544225838,0.39430833333333326,0.4465633531431357,0.024525,0.0,0.47705792076061393,0.012632599341765156,-9.060195358021094,0.014379430886276507,0.9835916666666666,-43.81027272315061,17.342882230636054,-43.81027272315061,0.011,0.012632598737378913,0.9060916666666669,0.02,0.014330282544832918,61.625274755935166,3.9344019889831543,True
3,10,0.15613541666666667,2.1517413598100346,0.10333333333333333,2.909736998875936,0.2325,0.1125,True,0.1336397344333212,0.4823469242546707,0.12291891390926442,0.4837717963770653,0.21384395077560234,0.2552879447466694,0.21817602040816325,0.0202,0.0,0.21769132653061224,0.0202,0.0,0.21988520408163265,0.0259,0.0,0.2235204081632653,0.0595,0.0,0.2691666781902313,26b19ab9ed5fc2d7eb5754c5d5923d4904d91b47860a6fd8db7ba1f8c55fccdd,0.4362970114724187,-1.1895524220407452,0.4655189114682592,0.46025,-1.1621787847118106,5.486935701485149,-1.1621787847118106,0.38520833333333343,0.4362970110173028,0.03424166666666666,0.0,0.46551891034154536,0.006580655385060422,-9.625749306119303,0.007725326545649693,0.9911249999999999,-50.05213200751351,19.206233955346544,-50.05213200751351,0.005708333333333333,0.006580654926598072,0.9408249999999998,0.04,0.007644631108806275,71.0794774193317,3.8245849609375,True
