seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee
5,1,0.80771875,0.5605097670364048,0.10833333333333334,2.3186107699076333,1.0,0.1275,True,0.13720756427513453,0.22109877376351503,0.16915511918008025,0.28622014525656897,0.14930041547283204,0.2930372831178829,0.4489795918367347,0.0,0.0,0.20794642857142856,0.0,0.0,0.20790816326530612,0.0,0.0,0.20790816326530612,0.0,0.0,1.0,a43fdaacdd8cb218cfbe9bd95edbc2aaad9259f2682e4f0811a7da7138ba7b70,0.661405000298498,-0.4257421330208427,0.7975291475731078,0.02323333333333333,-0.41495920074272535,1.027796241086135,-0.41495920074272535,0.371175,0.6614050002758703,0.0,0.0,0.7975291475219217,0.8175560027109099,-0.20392165180905977,0.8932537571559307,0.005383333333333334,0.39258525279517054,1.2252710902603043,0.39258525279517054,0.620125,0.8175560026531415,0.0,0.0,0.8932537571224844,2.2080440278273983,4.071046352386475,True
5,2,0.7662395833333333,0.7107907450242201,0.09916666666666667,5.526806891759237,1.0,0.11416666666666667,True,0.10632443669267862,0.6052535526881304,0.1517946294569204,1.0705109025972583,0.14032816108404705,1.5192087173151474,0.20790816326530612,0.0,0.0,0.20790816326530612,0.0,0.0,0.20790816326530612,0.0,0.0,0.2080357142857143,0.0,0.0,1.0,61f68aea8f5071c11a1455870ba5ff0aab976ba295dd4ec3e6b7f9c64af5ebe4,0.4973132913016838,-0.7942402997041973,0.6123730504868558,0.17189166666666666,-1.0661737007167928,1.7855833183185315,-1.0661737007167928,0.309775,0.4973132912278176,0.0,0.0,0.6123730503768332,0.6607459658663197,-0.44533596388706603,0.7427846441915703,0.08980833333333332,-0.07392384359894351,2.0099400709925392,-0.07392384359894351,0.4936166666666667,0.6607459658424059,0.0,0.0,0.7427846441939785,5.12177184765107,3.8972151279449463,True
5,3,0.7734583333333334,0.6800148706468656,0.0925,4.854747145970663,1.0,0.1125,True,0.11649165701176874,0.6453351503781353,0.14298820122045677,0.8531216902580733,0.14298195451131807,1.3616749508461605,0.2080357142857143,0.0,0.0,0.20801020408163265,0.0,0.0,0.20798469387755103,0.0,0.0,0.20885204081632652,0.0,0.0,1.0,d82a3681f36868594bcc583457f53988ad9cb67aff4cfd3cf6dd5a442ab19eb3,0.531507034548508,-0.7567249007575347,0.6065779432889381,0.23015833333333333,-0.8181859228434996,2.4426065452021475,-0.8181859228434996,0.4011,0.5315070345327259,0.0,0.0,0.606577943246877,0.33751656791733936,-1.2631668799778395,0.3926337962929388,0.47304166666666675,-2.9879519545249673,3.890232648204218,-2.9879519545249673,0.24631666666666668,0.33751656775573885,0.004533333333333333,0.0,0.3926337958779537,11.381432352201037,3.873811960220337,True
5,4,0.6665625,0.9731922742810566,0.10833333333333334,4.274442208607992,0.9905833333333334,0.12083333333333333,True,0.1568650975574807,0.6257541378727183,0.18481589217844885,0.7407734921434894,0.19504412909554958,1.2341356731485575,0.20878826530612246,0.0,0.0,0.20853316326530613,0.0,0.0,0.20868622448979593,0.0,0.0,0.21006377551020408,0.0,0.0,0.9975000023841858,b942a90d1926bc53cdd74d3296092e71d511d454a851aca3f5374879d5b1adfe,0.5792841545878834,-0.70971749599513,0.6316753034976971,0.24650833333333336,-0.3471354238319993,3.176889479915313,-0.3471354238319993,0.4819,0.5792841546227534,0.0002333333333333333,0.0,0.6316753035693015,0.17136794600262217,-2.1746601942189367,0.19328969722406306,0.7499166666666666,-8.368594925924494,7.066521279457262,-8.368594925924494,0.13588333333333333,0.1713679446359475,0.14945,0.0,0.19328969374811822,19.09520206254561,3.7606935501098633,True
5,5,0.4263125,1.4881251732818783,0.1075,3.7114745012919106,0.7983333333333333,0.11166666666666666,True,0.1748804825741293,0.5694965131503219,0.1758264195530804,0.5449099409452174,0.22389712076498353,0.7827507937327027,0.21006377551020408,0.0,0.0,0.20970663265306122,0.0,0.0,0.21034438775510203,0.0,0.0,0.21174744897959183,0.0,0.0,0.8424999713897705,86a6a23f3c08bd886d719c24f07f5f0560a75af188548e3b1ab7b1566189b5c8,0.5723624514825548,-0.7125209406848616,0.6133215621651221,0.2853916666666667,-0.10779222319353528,3.773833594295723,-0.10779222319353528,0.4975333333333333,0.5723624514460564,0.001825,0.0,0.613321562079168,0.06502845560073603,-3.7585012924157417,0.07349785362907586,0.9045083333333334,-17.0413610454973,9.767289002741345,-17.0413610454973,0.05238333333333333,0.06502845342606306,0.48446666666666666,0.0,0.07349779200034287,28.68650242766395,3.677607536315918,True
5,6,0.32444791666666667,1.7553511776700617,0.09166666666666666,3.3985094102223714,0.6285833333333334,0.10916666666666666,True,0.16425585809975018,0.5208064027829095,0.15100770661501883,0.5013377649205116,0.21700378745784596,0.3870596133250122,0.21173469387755103,0.0,0.0,0.21116071428571428,0.0,0.0,0.21158163265306124,0.0,0.0,0.21376275510204082,0.0,0.0,0.6650000214576721,e250a41f64abd57ba285053851b5a1e777c3a22ea7e89ee8caea1c9a7838f9d0,0.5595610012782098,-0.7679947691393805,0.5927162146930378,0.32356666666666667,0.05867027027662841,4.3696607138523795,0.05867027027662841,0.5001833333333334,0.559561001175642,0.004841666666666666,0.0,0.5927162144761821,0.034382918272772185,-5.8837700921296,0.03842633156238931,0.9520833333333333,-27.248627036298082,12.918826381012737,-27.248627036298082,0.028741666666666665,0.03438291686077912,0.7402583333333332,0.0,0.03842376901288759,39.12282901178758,3.6525325775146484,True
5,7,0.1715625,2.117582883397738,0.09916666666666667,3.1173415088653567,0.2891666666666667,0.115,True,0.14293851539378008,0.5373120170164233,0.11326391198053898,0.46223718983431655,0.22023743664249196,0.3217674474581145,0.21375,0.0,0.0,0.21336734693877552,0.0,0.0,0.2142091836734694,0.0,0.0,0.21676020408163266,0.0042,0.0,0.3333333432674408,8905af47f1ed15095e62faeeca680ac0564ab613082d4c6c8c0db77e0427551b,0.5368234013440991,-0.8700026755225803,0.5663183597389133,0.35890833333333333,0.13492784663839663,4.7480516322503465,0.13492784663839663,0.48490833333333344,0.5368234012449782,0.010666666666666665,0.0,0.5663183594572948,0.010058555602715138,-8.826042890548205,0.012082690147232636,0.985825,-39.87896773816923,16.30051294296525,-39.87896773816923,0.008466666666666667,0.010058554815749325,0.8959833333333332,0.0,0.012056365441825883,51.43292672662224,3.773566961288452,True
5,8,0.16979166666666667,2.1198227722446124,0.08833333333333333,2.843031752904256,0.254,0.1075,True,0.1480854629850607,0.4640971839156312,0.12099089980756617,0.3973848442547023,0.2125695119696805,0.2542668647947721,0.21676020408163266,0.0042,0.0,0.2158801020408163,0.0044,0.0,0.21778061224489795,0.0074,0.0,0.21971938775510205,0.0204,0.0,0.2666666805744171,083dbd8665634efb629c327c2636ef26af07c3ccec1ff211ceb6d2db10432c35,0.5265986232104143,-0.8813293626207296,0.5562245400889957,0.3681833333333334,0.3859844869897314,5.075727661023682,0.3859844869897314,0.4741833333333333,0.5265986230288943,0.014124999999999999,0.0,0.556224539635478,0.007177556115112621,-10.152189689314634,0.008704610589243546,0.9908000000000002,-47.70648496483766,19.276447613685697,-47.70648496483766,0.006325,0.007177555566032728,0.9292916666666666,0.01,0.008640055594310867,61.466990150997596,3.8265540599823,True
5,9,0.14110416666666667,2.2255428533454737,0.09916666666666667,2.7026085392634074,0.19433333333333333,0.12166666666666667,True,0.12463800269165405,0.46772365642633906,0.09439323388329512,0.40110968606313685,0.21853791483590612,0.24356315290788189,0.21968112244897958,0.0204,0.0,0.2196938775510204,0.02,0.0,0.2221683673469388,0.0243,0.0,0.2275765306122449,0.0638,0.0,0.2058333307504654,0171af5e144aa78730c856c7a40f9ebef70514a4073da24ac472cf4aa1c07000,0.511764293681842,-1.049361207494233,0.5368444287913207,0.3989666666666667,0.18357837503538463,5.360325476704315,0.18357837503538463,0.4678333333333333,0.5117642932931582,0.029858333333333334,0.0,0.5368444277593897,0.004075158751942123,-11.493598945756554,0.005237864481990873,0.9945666666666668,-56.32772027143054,21.80464835151723,-56.32772027143054,0.003591666666666666,0.004075158433616162,0.9580333333333337,0.01,0.005169990242019683,68.20663119553424,3.8108625411987305,True
5,10,0.12294791666666667,2.244787089705467,0.08916666666666667,2.627673800786336,0.14466666666666667,0.105,True,0.12702077705262127,0.49059012089855963,0.07542011765660087,0.39599399198777974,0.21398725621353756,0.24942595123623806,0.2275765306122449,0.0639,0.0,0.22756377551020407,0.0646,0.0,0.2310841836734694,0.0803,0.0,0.23686224489795918,0.1378,0.0,0.14916667342185974,1d43ba41b5a0150a8c5deb9b7c1d4a69fc01c4c92e9eb3b4a559daf2978cf493,0.48975960156495046,-1.174742289312888,0.5126118652794419,0.42875,0.1812957966145671,5.689534444065073,0.1812957966145671,0.4503750000000001,0.48975960106998684,0.04448333333333333,0.0,0.5126118638038231,0.0021828083646026576,-14.4941948298342,0.0031484140145696705,0.9972083333333334,-69.51608535073296,25.16837629094113,-69.51608535073296,0.0019166666666666666,0.002182808224360148,0.9833000000000002,0.08,0.003036646393707769,81.61224172133088,3.777540922164917,True
5,11,0.11436458333333334,2.2810342343846957,0.09,2.554342409769694,0.12883333333333333,0.11083333333333334,True,0.11458228447997953,0.49523417100620765,0.055040698961382375,0.35112878210687387,0.21166986969668264,0.24853116755063331,0.23686224489795918,0.1379,0.0,0.23659438775510205,0.1398,0.0,0.2410204081632653,0.1783,0.0,0.25284438775510204,0.255,0.0,0.1458333283662796,b8da19b8eeb7342c361bc8079f0dab1077afd2be69bc8c8739589d19021a8a43,0.47840508251302166,-1.2731358246660331,0.4992149123533198,0.4465583333333333,0.27577932730193305,5.892293467075782,0.27577932730193305,0.4428333333333333,0.4784050819123784,0.0574,0.0,0.4992149107731704,0.0008858032687201157,-18.669833413412068,0.0018508464853760004,0.9989583333333333,-81.06528103347198,27.860140145764113,-81.06528103347198,0.0008166666666666666,0.0008858031998078029,0.9929083333333333,0.28,0.0015253071039273626,93.63739211713636,3.843139410018921,True
