arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LRtw0,0,0.001,1,none,0.9690416667,1,1,0,0,-0.8684363961,1.566792727,-3.140354156,0.3737499416,77.91277758,0,0,0.6178768277,1.46841836,-0.2771642804,0.7074999809,53.18861199,3.643447161,2.088993311,3.697158575
LRtw0,0,0.001,2,none,0.9419166667,1,1,0,0,-3.089668036,2.229346752,-5.140088081,0.1585000008,76.29467029,0,0,0.2934376001,1.470653772,-1.79145062,0.6287500262,60.96822712,5.38783884,2.814140081,6.351881027
LRtw0,0,0.001,3,none,0.9346416667,1,1,0,0,-4.368674278,2.689605474,-7.987266541,0.1299999952,72.28961487,0,0,-0.247838065,1.810362935,-5.377606392,0.4757499695,60.18138087,7.100008011,3.392482758,8.121619225
LRtw0,0,0.001,4,none,0.8915395833,1,1,0,0,-5.061120987,2.988540173,-9.651447296,0.1255000085,71.7890131,0,0,-2.449908733,2.314638615,-5.972028732,0.2132499665,65.65951785,8.697666168,3.793234348,9.261291504
LRtw0,0,0.001,5,none,0.8910666667,1,1,0,0,-5.602369308,3.350780487,-10.43692589,0.1232499927,69.87166941,0,0,-4.186205864,2.894963503,-7.894177914,0.1554999948,60.83871778,10.91807175,4.201770782,10.13839626
LRtw0,0,0.001,6,none,0.8757270833,1,1,0,0,-6.42536211,3.781941891,-10.83024406,0.1225000024,70.55824132,0,0,-6.217407703,3.938376665,-11.68008995,0.1449999809,60.147103,13.02610683,4.819283009,11.31131268
LRtw0,0,0.001,7,none,0.8412583333,1,1,0,0,-7.30769062,3.98259306,-12.23540401,0.1165000126,68.01824759,0,0,-8.257937431,4.342264652,-12.75315762,0.1180000082,53.02887386,15.71896935,5.112803459,11.60063171
LRtw0,0,0.001,8,none,0.8355958333,1,1,0,0,-7.808645725,4.19939661,-14.03315735,0.1150000021,65.59446666,0,0,-8.58509922,4.563004017,-13.39488888,0.1202500165,52.64986377,17.77709007,5.357767105,11.89384556
LRtw0,0,0.001,9,none,0.83221875,1,1,0,0,-7.967660904,4.302277565,-16.15130806,0.1127500162,65.99069165,0,0,-9.400464058,4.734520912,-15.43281078,0.1150000095,49.81050591,19.40984917,5.497858524,11.78462124
LRtw0,0,0.001,10,none,0.8167229167,1,1,0,0,-8.064698219,4.320910931,-13.28604126,0.1135000065,67.87495065,0,0,-9.593139648,4.594242573,-15.5217371,0.1165000126,51.85151829,20.66749763,5.365215302,11.77386761
LRtw0,0,0.001,11,none,0.8211145833,1,1,0,0,-8.251693726,4.396785259,-14.18398476,0.1127500162,68.86276264,0,0,-9.451289177,4.798595905,-17.13366127,0.1187500134,51.08959745,22.62415314,5.461141109,12.16702938
LRtw0,0,0.001,12,none,0.8245708333,1,1,0,0,-8.295734406,4.366759777,-13.14956665,0.1142500043,68.39467769,0,0,-10.0427227,4.974565029,-17.54530716,0.1142500192,49.78092441,23.96895409,5.502162933,11.96857738
LRtw0,0,0.001,13,none,0.8094125,1,1,0,0,-9.144162178,4.541147232,-14.32367992,0.1097500101,66.79042974,0,0,-11.38942337,5.030910492,-17.73519135,0.1112500131,45.13334925,25.3522625,5.639119625,11.74930096
LRtw0,0,0.001,14,none,0.8256229167,1,1,0,0,-8.812191963,4.729324341,-14.44558907,0.1112500131,67.22613092,0,0,-10.90078735,5.062381268,-18.52302551,0.1135000065,47.57762465,26.48735428,5.572724342,11.71709919
LRtw0,0,0.001,15,none,0.8240625,1,1,0,0,-8.909609795,4.778347015,-14.87325668,0.1165000126,70.35523948,0,0,-10.83964443,5.133088589,-18.01120186,0.1150000095,51.38434201,27.59569168,5.594200611,11.79626179
LRtw0,0,0.001,16,none,0.8272770833,1,1,0,0,-9.486961365,4.873904705,-16.50275993,0.1112500131,68.04886366,0,0,-11.99245834,5.342600346,-19.68660355,0.1105000079,46.84370402,28.99276924,5.623918056,11.9226532
LRtw0,0,0.001,17,none,0.8200895833,1,1,0,0,-9.380843163,5.11974287,-16.03203583,0.1142500043,69.1187217,0,0,-11.41755199,5.449690819,-19.1556015,0.1127500162,50.52280367,29.99457741,5.617997169,11.72911453
LRtw0,0,0.001,18,none,0.8095104167,1,1,0,0,-9.43995285,5.071171284,-16.52740097,0.1150000095,69.29783231,0,0,-12.19913006,5.659765244,-20.91223335,0.1105000153,47.85900945,31.48104477,5.63282156,11.52697277
LRtw0,0,0.001,19,none,0.8258520833,0.9775000215,0.9775000215,0,0,-9.87081337,5.23069334,-15.67596054,0.1120000109,68.80916224,0,0,-12.29247952,5.729965687,-21.95626259,0.1090000123,46.9068795,32.19483185,5.674088001,11.60266876
LRtw0,0,0.001,20,none,0.8200895833,1,1,0,0,-9.593798637,5.29410696,-16.53797722,0.1142500192,69.18042166,0,0,-12.48474979,5.853126526,-23.66014671,0.109750025,47.2067241,33.0226059,5.659164906,11.23833561
LRtw0,0,0.001,21,none,0.810425,1,1,0,0,-9.883022308,5.488441944,-16.72756767,0.1135000065,69.77380142,0,0,-12.01207161,5.661489964,-21.65437889,0.1120000109,49.75443774,34.09145737,5.672360897,11.139184
LRtw0,0,0.001,22,none,0.8191104167,1,1,0,0,-10.44546032,5.623579979,-17.60297585,0.1135000065,69.83895719,0,0,-11.18626022,5.670072556,-21.32622147,0.1127500162,52.57609629,35.03990555,5.631523609,11.15166187
LRtw0,0,0.001,23,none,0.8116958333,1,1,0,0,-10.53147221,5.63693285,-15.70601082,0.1120000184,69.50194593,0,0,-12.14163113,5.793269634,-21.66226578,0.1120000184,50.96004692,36.45524216,5.614901066,11.3003149
LRtw0,0,0.001,24,none,0.80829375,1,1,0,0,-10.59206676,5.576128483,-15.83391285,0.1097500101,69.01552634,0,0,-12.17041111,5.496732235,-23.44994354,0.1097500101,49.35896296,37.83984375,5.74919796,11.26748371
LRtw0,0,0.001,25,none,0.8151895833,1,1,0,0,-10.81925678,5.724353313,-18.16420174,0.1120000184,70.20346763,0,0,-11.97341251,5.683955669,-22.64869308,0.1135000065,52.92246839,38.36782837,5.758882523,11.19675159
LRtw0,0,0.001,26,none,0.7918729167,1,1,0,0,-10.78338718,5.885332108,-18.45113564,0.1112500131,68.60207422,0,0,-12.69995022,5.782632828,-22.1258831,0.1082500219,48.30771584,39.6175499,5.646065712,11.0655632
LRtw0,0,0.001,27,none,0.8065645833,1,1,0,0,-11.29292297,5.975096703,-16.50162697,0.1090000123,68.09448636,0,0,-13.0506897,6.093660831,-21.96446037,0.1067500189,45.77954849,40.7947464,5.702902794,11.07808304
LRtw0,0,0.001,28,none,0.8225270833,1,1,0,0,-11.31039429,6.080093384,-19.72625732,0.1135000065,70.33789531,0,0,-13.15110397,6.280271053,-20.96358871,0.1105000153,53.2466364,41.40170288,5.644755363,10.81034088
LRtw0,0,0.001,29,none,0.8133166667,1,1,0,0,-11.10498428,6.160741806,-18.76741982,0.1165000126,70.6402045,0,0,-13.97181034,6.582974434,-22.22949219,0.1090000123,49.90880225,42.28494263,5.607047558,10.62585449
LRtw0,0,0.001,30,none,0.8084208333,1,1,0,0,-11.60416698,6.162035465,-16.42126846,0.1142500043,69.6868824,0,0,-12.70465565,6.130658627,-21.13427353,0.1090000123,50.21630426,43.85267639,5.529745102,10.6122942
LRtw0,0,0.001,31,none,0.8070791667,1,1,0,0,-11.51612663,6.36523962,-21.41404152,0.1157500073,69.90899966,0,0,-13.6458025,6.491994858,-23.24889565,0.1097500101,49.00040854,44.6765976,5.597507,10.46959019
LRtw0,0,0.001,32,none,0.80770625,1,1,0,0,-11.5055685,6.386004448,-18.89711189,0.1127500162,69.92878758,0,0,-13.54622841,6.295582294,-21.0093708,0.1090000123,48.55705786,45.4763031,5.685747147,10.55933189
LRtw0,0,0.001,33,none,0.8179229167,0.9933333397,0.9933333397,0,0,-11.9434576,6.679955482,-17.17770004,0.1142500043,70.99019078,0,0,-14.17891788,6.580738068,-20.671278,0.1090000123,51.13797898,46.23009109,5.660282135,10.56676292
