step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s0,0,0,0,17.4324,12.9609,0.175462,0.502005,0,2.49316,140.752,0.0177131,15.8635,0.160226,6.24119,6.24119,0,2.48149,-0.00211498,nan,0.00625119,-0.0175319,-0.00140173,-0.00833494,-0.0124137,0.4895,0.500775,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s1,0,0,0,17.5813,13.4191,0.165634,0.496742,0,1.67981,103.328,0.0162571,16.2704,0.164404,6.08257,6.08257,0,1.69881,-0.00130982,nan,0.00688757,-0.017912,-0.00103893,-0.00647156,-0.0129975,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s2,0,0,0,17.1784,12.3976,0.182535,0.500752,0,1.18562,65.5856,0.0180774,15.9711,0.172148,5.80894,5.80894,0,1.36503,-0.000472684,nan,0.00624569,-0.0141045,-0.000111936,-0.00609807,-0.00919735,0.487,0.502075,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s3,0,0,0,17.368,12.3165,0.184816,0.493734,0,1.21125,71.901,0.0168461,15.9208,0.192764,5.18769,5.18769,0,1.53632,-0.00110099,nan,0.0140656,-0.026506,-0.000859968,-0.016086,-0.0228989,0.484,0.5016,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s4,0,0,0,17.3636,13.1115,0.171524,0.5198,0,2.74152,172.274,0.0159137,16.463,0.160138,6.24463,6.24463,0,4.5111,0.00121844,nan,0.00785511,-0.013601,0.000665598,-0.00526321,-0.0107854,0.4855,0.500175,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s0,0,0,0,17.9791,13.4996,0.18335,0.490727,0,0.677409,47.3025,0.0143208,15.9537,0.163946,6.09958,6.09958,0,1.17741,-0.394636,nan,0.0788677,-0.57256,-0.336817,-0.428451,-0.498615,0.3055,0.369825,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s1,0,0,0,18.2121,13.2621,0.163436,0.491729,0,0.146576,17.1735,0.00853501,16.4701,0.191789,5.21407,5.21407,0,0.539919,-0.466179,nan,0.13975,-0.879338,-0.39059,-0.50638,-0.534427,0.3,0.348125,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s2,0,0,0,18.083,13.4763,0.182616,0.488972,0,0.281431,16.9129,0.01664,16.4894,0.1815,5.50964,5.50964,0,1.06023,-0.390951,nan,0.105233,-0.526715,-0.33258,-0.430812,-0.457527,0.328,0.3712,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s3,0,0,0,17.9578,11.8634,0.187508,0.505514,0,0.204592,19.7593,0.0103542,16.2784,0.203731,4.90842,4.90842,0,0.594441,-0.403108,nan,0.112568,-0.627674,-0.343277,-0.4683,-0.516429,0.3105,0.36775,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_cbp1e-5_s4,0,0,0,17.8231,11.813,0.165602,0.506015,0,7.29761,366.208,0.0199275,16.7145,0.199775,5.00563,5.00563,0,3.55106,-0.461493,nan,0.155999,-0.711174,-0.379777,-0.561638,-0.606208,0.2655,0.352475,nan,nan,0,nan
