step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_centered_lr0.01_s0,0.32,0.0139394,0.31,7.71477,5.12552,0.180499,0.503283,0,10.2908,16.1258,0.638157,19.4182,0.101892,9.8143,8.8981,0.32,1.35157
0,A_w100_T10000_centered_lr0.01_s1,0.17,0.0161616,0.15,8.32317,4.95191,0.181989,0.499111,0.00020202,13.7452,30.7548,0.446928,19.4858,0.101473,9.85485,9.48561,0.17,2.31831
0,A_w100_T10000_centered_lr0.01_s2,0.22,0.00505051,0.2,9.60003,5.10643,0.177025,0.50095,0,0.903889,16.1918,0.0558237,19.4826,0.090065,11.1031,10.2467,0.22,1.00346
0,A_w100_T10000_centered_lr0.01_s3,0.21,0.0282828,0.2,6.99991,4.95752,0.18021,0.498879,0,3.46709,18.2298,0.190188,19.4476,0.0925671,10.803,9.93625,0.21,1.03532
0,A_w100_T10000_centered_lr0.01_s4,0.32,0.0230303,0.26,6.81539,5.08495,0.180232,0.499202,0,9.60213,50.817,0.188955,19.4672,0.0928604,10.7689,9.63917,0.32,2.1155
0,A_w100_T10000_centered_lr0.01_s5,0.19,0.00444444,0.17,10.1521,5.22823,0.181438,0.500061,0,0.58595,14.0751,0.0416303,19.4686,0.106151,9.42052,8.73155,0.19,1.12811
0,A_w100_T10000_centered_lr0.01_s6,0.23,0.020404,0.22,7.45402,4.7785,0.183867,0.498556,0,3.46555,51.7977,0.0669056,19.35,0.0992326,10.0773,9.97921,0.23,2.16629
0,A_w100_T10000_centered_lr0.01_s7,0.32,0.0165657,0.3,7.50626,4.71777,0.17787,0.500515,0,1.77428,54.4363,0.0325938,19.5169,0.088441,11.307,9.99018,0.32,2.64954
0,A_w100_T10000_centered_lr0.01_s8,0.21,0.0270707,0.21,6.66622,4.94412,0.184968,0.502475,0,39.0739,51.4297,0.759753,19.4017,0.114352,8.74491,7.37236,0.21,2.98926
0,A_w100_T10000_centered_lr0.01_s9,0.24,0.00666667,0.2,9.80782,5.37057,0.177145,0.498909,0,40.6801,49.5197,0.821493,19.5766,0.0931066,10.7404,9.77072,0.24,4.34553
1000,A_w100_T10000_centered_lr0.01_s0,0.28,0.0010101,0.24,14.8008,5.91045,0.181141,0.504394,0,0.12157,8.21851,0.0147923,19.4002,0.102428,9.76292,9.18034,0.28,0.297817
