act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,shell,0.001,0.001,5,17,0.9365520833,1,1,0.2700000107,0.2700000107,-0.2341825664,0.8433457613,-0.8389397264,0.2441666722,52.40332572,0.1000000015,0.1000000015,0.4136057496,0.3785036802,-0.0009871425573,0.8874999881,18.4532896,1.326866269,1.028680086,2.544137478,0.1080496914,0.3350834869,0.4074522982,0.1080496914
R,shell,0.001,0.001,5,18,0.9436583333,1,1,0.3700000048,0.3700000048,-0.3102232218,0.8449327946,-1.00795567,0.2349999994,40.4890436,0.1400000006,0.1400000006,0.5158729553,0.3758010566,-0.03360210359,0.9366666675,16.85138589,1.222992778,0.9650013447,2.585892677,0.1111408118,0.3406182881,0.4113680892,0.1111408118
R,shell,0.001,0.001,5,19,0.94635625,1,1,0.349999994,0.349999994,-0.1767855734,0.7813253999,-0.8830933571,0.275000006,48.08402795,0.05999999866,0.05999999866,0.4295878708,0.396672368,-0.002024936257,0.8916666508,18.48269377,1.23474288,1.05776,2.586107016,0.1045873722,0.3281085,0.3992226086,0.1045873722
R,shell,0.001,0.001,5,20,0.9513583333,1,1,0.3100000024,0.3100000024,-0.1462936848,0.8220291138,-1.083738565,0.2383333296,44.531171,0.1299999952,0.1299999952,0.473614186,0.35425964,-0.02198283002,0.9250000119,16.13277091,1.216028333,1.005520582,2.582134485,0.1091289619,0.3364089082,0.407517683,0.1091289619
R,shell,0.001,0.001,5,21,0.9472541667,0.9524999857,0.9524999857,0.400000006,0.400000006,-0.3465608656,0.948466301,-3.764571428,0.1066666692,45.87133353,0.07999999821,0.07999999821,0.2529246211,0.42449224,-0.2786681354,0.7574999928,25.37949014,1.483105063,1.037682772,2.574380398,0.1375600297,0.3885069514,0.4593233838,0.1375600297
R,shell,0.001,0.001,5,22,0.93175,1,1,0.349999994,0.349999994,-0.3815303445,0.8804879785,-1.595320582,0.2291666716,53.07905468,0.1199999973,0.1199999973,0.3821784258,0.4037585855,-0.02316737361,0.8266666532,20.81015949,1.465880752,1.030192733,2.601004839,0.1289431526,0.3729278651,0.4435982225,0.1289431526
R,shell,0.001,0.001,5,23,0.9486666667,1,1,0.2899999917,0.2899999917,-0.1384550333,0.7760328054,-0.8872017264,0.2491666675,51.20416984,0.09000000358,0.09000000358,0.4026023746,0.3375773728,-0.004750642926,0.8958333135,16.30928497,1.16599679,0.9313809276,2.597556829,0.1063163926,0.3310894248,0.4027454913,0.1063163926
R,shell,0.001,0.001,5,24,0.9426791667,1,1,0.3700000048,0.3700000048,-0.05483991653,0.726411283,-1.203348756,0.2033333331,43.51443591,0.1099999994,0.1099999994,0.406545341,0.3623473942,-0.008214883506,0.8949999809,16.84081234,1.067767739,0.9230911136,2.624725819,0.1181893142,0.3528878345,0.426495585,0.1181893142
R,shell,0.001,0.001,5,25,0.9409354167,0.915833354,0.915833354,0.3600000143,0.3600000143,-0.2628745735,0.774151504,-2.891711712,0.1691666692,38.97819334,0.1700000018,0.1700000018,0.4924894571,0.3728801608,-0.2565472424,0.915833354,14.83404421,1.302495956,0.9728764296,2.645895243,0.1129117079,0.3431314676,0.4148854465,0.1129117079
R,shell,0.001,0.001,5,26,0.9472666667,1,1,0.3700000048,0.3700000048,-0.1756271869,0.80774647,-0.9403151274,0.2349999994,44.95524182,0.1800000072,0.1800000072,0.4797186255,0.3958381712,-0.001974717714,0.9200000167,16.65689175,1.20771277,0.9619797468,2.563996315,0.1135231738,0.3451653683,0.417246775,0.1135231738
R,shell,0.001,0.001,5,27,0.9419916667,1,1,0.3000000119,0.3000000119,-0.1089248136,0.7774671316,-0.8777500391,0.2583333254,47.93314581,0.05000000075,0.05000000075,0.3689554334,0.3620981872,-0.003395473119,0.8716666698,16.16328675,1.291814089,0.9511272907,2.55082798,0.108852271,0.3362957112,0.4069748577,0.108852271
R,shell,0.001,0.001,5,28,0.9397333333,1,1,0.3600000143,0.3600000143,-0.1852290034,0.8403050303,-1.127026558,0.1966666728,40.29793859,0.1899999976,0.1899999976,0.5538955927,0.3798283935,-0.04863047972,0.948333323,14.8995407,1.302626967,0.9747257829,2.554867983,0.1139270147,0.3459234284,0.4152631859,0.1139270147
R,shell,0.001,0.001,5,29,0.9445104167,1,1,0.3100000024,0.3100000024,-0.3330591321,0.8850446343,-1.03511703,0.2341666669,46.03224176,0.1199999973,0.1199999973,0.5293075442,0.3963492215,-0.0117091788,0.9333333373,16.12194204,1.365498662,0.955159843,2.548411369,0.1138451687,0.3459010672,0.4176386699,0.1138451687
R,shell,0.001,0.001,5,30,0.9416,1,1,0.2700000107,0.2700000107,-0.2388796508,0.7926031351,-0.9291144013,0.2541666627,44.56311696,0.1599999964,0.1599999964,0.5201222897,0.3506910205,-0.1269554794,0.9574999809,13.89227227,1.190985322,0.9726071954,2.531936169,0.1080314566,0.3348340113,0.4052632545,0.1080314566
R,shell,0.001,0.001,5,31,0.9421375,1,1,0.349999994,0.349999994,-0.2184557021,0.8372991085,-1.17553854,0.2333333343,41.78230949,0.1800000072,0.1800000072,0.5468526483,0.3856687248,-0.009116218425,0.9583333135,13.92503718,1.361851692,0.9900584817,2.541464329,0.1061523684,0.3315410295,0.4011239217,0.1061523684
R,shell,0.001,0.001,5,32,0.9476895833,1,1,0.3400000036,0.3400000036,-0.2298061401,0.78240484,-1.106188297,0.1983333379,42.08773486,0.1599999964,0.1599999964,0.4722920656,0.390952915,-0.1016412452,0.9341666698,13.83719766,1.175267339,1.029795647,2.589915514,0.1072220773,0.3325903027,0.4014337483,0.1072220773
R,shell,0.001,0.001,5,33,0.9442520833,1,1,0.3600000143,0.3600000143,-0.3670022488,0.772972703,-1.981590748,0.1983333379,40.2866441,0.1800000072,0.1800000072,0.525477767,0.436589092,-0.06901840121,0.9083333611,17.02621533,1.318690062,1.076352358,2.62745595,0.1346147105,0.3824347701,0.4518750577,0.1346147105
R,shell,0.001,0.001,5,34,0.9423875,1,1,0.3199999928,0.3199999928,-0.08153778315,0.847204268,-0.760579586,0.2524999976,45.26933278,0.09000000358,0.09000000358,0.48682338,0.4120483696,-0.008148699999,0.9125000238,17.29245642,1.230535507,1.003319383,2.511972904,0.106689641,0.332867114,0.4025083726,0.106689641
R,shell,0.001,0.001,5,35,0.9486958333,1,1,0.2800000012,0.2800000012,-0.224930197,0.8292216659,-1.607354283,0.2458333373,43.07504358,0.200000003,0.200000003,0.5318847895,0.392528832,-0.005472791847,0.9333333373,14.55430176,1.276856899,0.999930501,2.522016287,0.1049415098,0.3292316233,0.3984611327,0.1049415098
R,shell,0.001,0.001,5,36,0.93906875,1,1,0.349999994,0.349999994,-0.2565163076,0.8461568356,-1.333331943,0.2441666722,40.67701037,0.1599999964,0.1599999964,0.5470055938,0.4299521446,-0.2702021003,0.9283333421,17.23495469,1.251330376,1.018799663,2.557986498,0.1170482875,0.3518232957,0.4220224805,0.1170482875
R,shell,0.001,0.001,5,37,0.9370875,1,1,0.25,0.25,-0.2339528948,0.8730874062,-1.041941643,0.2675000131,45.98789317,0.200000003,0.200000003,0.5973751545,0.4024104774,-0.002586692106,0.9524999857,14.93164043,1.363241792,1.020196557,2.522462368,0.1123015267,0.3437000085,0.4166039998,0.1123015267
R,shell,0.001,0.001,5,38,0.9384729167,1,1,0.2199999988,0.2199999988,-0.3228405714,0.8923600912,-3.069185734,0.287499994,55.15712242,0.1299999952,0.1299999952,0.4772903323,0.4220582247,-0.01468624733,0.8808333278,19.78347146,1.423780918,1.050816894,2.506509304,0.119794641,0.3572422465,0.4264996337,0.119794641
R,shell,0.001,0.001,5,39,0.9346520833,1,1,0.3000000119,0.3000000119,-0.2455667555,0.8492138386,-1.649870038,0.2783333361,49.88316753,0.1400000006,0.1400000006,0.4151264429,0.3559743166,-0.009674761444,0.9058333039,17.43219039,1.382463455,0.8824310899,2.485327959,0.1102247223,0.3398859926,0.4104085705,0.1102247223
R,shell,0.001,0.001,5,40,0.9250166667,1,1,0.3000000119,0.3000000119,-0.2317586541,0.8142671585,-1.521675587,0.2541666627,48.82890833,0.1299999952,0.1299999952,0.3929570913,0.3921549022,-0.0003091350372,0.8683333397,19.11391383,1.22454083,0.9786736965,2.540379286,0.1089068809,0.3369882375,0.4068679946,0.1089068809
R,shell,0.001,0.001,5,41,0.9442979167,1,1,0.3000000119,0.3000000119,-0.1384581178,0.7785108685,-1.289588928,0.2458333373,42.69980315,0.1700000018,0.1700000018,0.4842486084,0.366261363,-0.05051612854,0.9300000072,14.28906217,1.176848173,0.9158088565,2.550924778,0.1029524099,0.3250838586,0.392842549,0.1029524099
R,shell,0.001,0.001,5,42,0.94479375,1,1,0.2700000107,0.2700000107,-0.4127305746,0.8636229634,-1.562917233,0.2458333373,49.91372936,0.1199999973,0.1199999973,0.3925292492,0.3717467785,-0.01836035028,0.8808333278,19.48621993,1.324199915,0.9557153583,2.561136961,0.1186386082,0.3545865691,0.4238711324,0.1186386082
R,shell,0.001,0.001,5,43,0.9364854167,1,1,0.3100000024,0.3100000024,-0.1856766194,0.8151835799,-2.052057743,0.2783333361,50.25578796,0.1700000018,0.1700000018,0.4842179418,0.3532064259,-0.01817332953,0.9258333445,15.60688436,1.323554754,0.9321018457,2.535851002,0.1103325712,0.3394879996,0.4075161194,0.1103325712
R,shell,0.001,0.001,5,44,0.9447708333,1,1,0.2899999917,0.2899999917,-0.1806161851,0.8295984864,-1.001501679,0.2616666555,50.37372087,0.09000000358,0.09000000358,0.3298879564,0.3649707437,-4.131769674e-05,0.8691666722,18.86692082,1.212365031,0.9289278388,2.555801868,0.1057748065,0.3306181587,0.3966065536,0.1057748065
R,shell,0.001,0.001,5,45,0.9488916667,1,1,0.3600000143,0.3600000143,-0.05888679624,0.7453582287,-1.162531376,0.2199999988,45.65802371,0.1000000015,0.1000000015,0.3800649047,0.3895912766,-0.01223235112,0.8691666722,20.2450907,1.158858895,0.9756077528,2.551096678,0.1143804302,0.3467435609,0.4157740305,0.1143804302
R,shell,0.001,0.001,5,46,0.94105625,1,1,0.2700000107,0.2700000107,-0.1761424094,0.7774197459,-0.9441991448,0.2725000083,49.82736105,0.1199999973,0.1199999973,0.391757369,0.3471357226,-0.00699484488,0.915833354,16.3300232,1.294096708,0.9027956724,2.525460958,0.103482079,0.3268948797,0.3967707914,0.103482079
R,shell,0.001,0.001,5,47,0.9400854167,1,1,0.2899999917,0.2899999917,-0.2913663685,0.85036695,-0.9679782987,0.2316666692,45.97266545,0.1199999973,0.1199999973,0.4342095852,0.3480654359,-0.002241446869,0.9383333325,15.16653986,1.279510856,0.9305492043,2.537606716,0.1091333087,0.3372555017,0.4099425029,0.1091333087
R,shell,0.001,0.001,5,48,0.9416395833,1,1,0.3300000131,0.3300000131,-0.226617232,0.8629220724,-1.467282176,0.2641666532,50.73013735,0.1099999994,0.1099999994,0.4037410915,0.3868958056,-0.02359967306,0.8650000095,18.84656436,1.2706213,1.001000404,2.496861219,0.1092731177,0.3382261307,0.4086697852,0.1092731177
R,shell,0.001,0.001,5,49,0.94605,1,1,0.3199999928,0.3199999928,-0.2994676828,0.8421362638,-1.282432437,0.224999994,50.41414645,0.1299999952,0.1299999952,0.4643253684,0.424146384,-0.02068751119,0.8891666532,17.39118944,1.281799436,1.071691871,2.523610115,0.1085069651,0.3365850664,0.4071124982,0.1085069651
R,shell,0.001,0.001,5,50,0.9480041667,1,1,0.2899999917,0.2899999917,-0.3194803298,0.8534678221,-0.9677134156,0.226666674,52.48825453,0.05000000075,0.05000000075,0.3973700404,0.3583719134,-0.01448205952,0.8941666484,16.69034241,1.343577385,1.02040565,2.586159945,0.1164627983,0.3500839042,0.4210006449,0.1164627983
