zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,lr,w2_fro,arm,seed,omega_step,theta_task,step_norm,turn_eff,omega_decomp_gap,S2,rho_mean,kap2,graw2,drift2_net,diff2_net
0.15915476807041787,0.9164969191447846,0.2401249118133587,0.55544921875,0.04488041497775933,0.3273822936042851,0.2324675289957889,0.52419189453125,0.028854437588553817,0.07840958379422588,-8.485521717734109e-05,0.0004471853125199048,0.0046716023361601175,1.099841168072158,0.00537193852593191,0.03455080103714097,0.05118062343260081,0.4759746807151945,0.19139852967381898,0.8053105228474898,0.79815397436465,0.262440025806427,0.9104999899864197,0.7981539741786855,0.06281412769903975,0.015606857220161556,0.0784209849191963,5.009881398621019e-15,0.06193359375,0.06193359375,0.01076171875,0.19689453125,0.3848325401544571,0,0.005944649688899517,1.0,1,625,wclamp,2.28096604347229,1.6242477893829346,0.001,8.085666508671602,CELU1w,0,,,,,,,,,,,
-0.1495269310034063,1.116857727032559,0.4895804889509309,0.45287109375,-0.09164444892770267,0.4560876177470894,0.6042772097290489,0.46692138671875005,0.07339229865294299,0.13341784525948308,0.001205771149789118,-0.0007640771824858425,0.007445443049702481,1.4499280534640768,0.0026100014289841054,0.048634924504499195,-0.07566039323052594,0.7516859396544616,0.1760778874067792,0.8664934302118362,0.6976316735533175,0.22572629153728485,0.9222000241279602,0.6976316735057295,0.0880196226606225,0.026793061100068866,0.11481268376068293,8.43769498715119e-15,0.15869140625,0.15869140625,0.0489453125,0.32494140625,0.21447484642267228,0,0.00013972925080452114,1.0,2,625,wclamp,3.650347948074341,0.7177505493164062,0.001,8.71342509271724,CELU1w,0,,,,,,,,,,,
-0.3366257407506762,1.2460089793337767,0.6775727644037086,0.39048828125,-0.23537235165127257,0.5519376374250589,0.8318129006649757,0.415126953125,0.10930074581481625,0.19766334093307183,-0.002328931141532216,-0.002093031113579667,0.008890761630279574,1.708700593448087,0.0013085858924023342,0.06447346054136979,-0.2130969415198102,0.8991937158071279,0.23675619053098718,0.9304275136500546,0.623056265636697,0.26162001490592957,0.9107000231742859,0.6230562659608165,0.09394402577251729,0.03812731318271195,0.13207133895520035,2.88935542158697e-14,0.23865234375,0.23865234375,0.0787890625,0.42357421875,0.164433491230011,0,0.0002872033219318837,1.0,3,625,wclamp,3.8636667728424072,1.0260275602340698,0.001,9.379535798307444,CELU1w,0,,,,,,,,,,,
-0.6189828239023529,1.290186046047982,1.6752812363386262,0.358359375,-0.39984607361983704,0.631786651555849,1.1329537368872031,0.38201171875000006,0.15612853008876224,0.24103490012154008,0.0019909428738496106,-0.0038092454100188767,0.010230273848048886,1.8977948671668767,-0.0026348771061748266,0.0757320392044204,-0.39284564171388403,1.0381346472941277,0.21618032693579492,0.9808926472700705,0.562302561433778,0.22046437859535217,0.923799991607666,0.562302561474955,0.08332118557175157,0.06916117306483398,0.15248235863660395,1.840194663316197e-14,0.3272265625,0.3272265625,0.17126953125,0.48375,0.12757677286863328,0,0.00013250373012851924,1.0,4,625,wclamp,5.43638801574707,1.4452216625213623,0.001,9.921161543718275,CELU1w,0,,,,,,,,,,,
-0.5959454552183249,1.306576118990246,1.4283875609369454,0.3580859375,-0.49407158695321174,0.7050173314499387,1.4179352461264785,0.365693359375,0.19735946274753033,0.2965572517756416,0.0031327231216211255,-0.004604482353033394,0.011377086460041961,2.0650126825020503,-0.0030327902454519062,0.08335325346592218,-0.47470588719904555,1.1563435712405836,0.24455722709161476,1.0354389379940472,0.569831519095515,0.18657661974430084,0.9275000095367432,0.5698315196554588,0.09068221568361343,0.05687992432093765,0.14756214000452497,2.6117996654306808e-14,0.3101171875,0.3101171875,0.1471875,0.47939453125,0.1370142564177513,0,5.804402826470323e-05,1.0,5,625,wclamp,4.281801223754883,1.2974344491958618,0.001,10.482683857043755,CELU1w,0,,,,,,,,,,,
-0.74083871114339,1.3719976844259134,1.5661218981849752,0.33751953125,-0.6500504824629325,0.7736117160332876,1.7185557182149753,0.33957763671874996,0.25220808634718384,0.3433535084443448,0.0029134923924396066,-0.006012460651527243,0.01250416736065744,2.2224779032142563,-0.004389015170745552,0.09176051515809958,-0.6202923281564491,1.2789748384530017,0.3624230419599588,1.0765653461633087,0.5452473026662382,0.21020224690437317,0.9259999990463257,0.5452473026718134,0.09746840849982435,0.0555368440834201,0.1530052525832029,4.1550096696596484e-14,0.3439453125,0.3439453125,0.18318359375,0.502734375,0.08623403757810592,0,2.558629057602957e-05,1.0,6,625,wclamp,3.9506661891937256,1.1886545419692993,0.001,10.89299709923814,CELU1w,0,,,,,,,,,,,
-0.8675808213588471,1.4165099950818358,2.196439461657134,0.32064453125,-0.7427983137129621,0.8159844698355624,1.8453555869348204,0.31826171875000003,0.2794723761234937,0.3798241665439108,0.0065341123454196424,-0.006878244118439834,0.01288424490864737,2.3645485604626226,-0.004758276455104351,0.0985146364014814,-0.7093505533285406,1.3166373953264683,0.4099182600711355,1.1193887872348955,0.5184836183394691,0.22078216075897217,0.9241999983787537,0.5184836181387477,0.09068711345290961,0.06556215416042932,0.15624926761333463,4.3021142204224816e-15,0.37595703125,0.37595703125,0.20859375,0.534453125,0.10089712291955948,0,5.177395905775484e-06,1.0,7,625,wclamp,4.209311008453369,1.5193520784378052,0.001,11.338846762215303,CELU1w,0,,,,,,,,,,,
-0.9356378710171651,1.4424544864791922,2.4601009660893567,0.333515625,-0.8697092702785457,0.8731322020257113,2.1826318180856954,0.30233154296875,0.34213435247655355,0.4163934903077309,0.0038319994299833037,-0.00812196429801983,0.01397053916917262,2.499257208909896,-0.005780073336791247,0.10342836005094858,-0.8377763239619586,1.43204205523547,0.4281802372975686,1.1549245381605022,0.5175312213987727,0.2375129610300064,0.920799970626831,0.5175312214684918,0.0879842540915061,0.07590926611990317,0.16389352021142034,1.1046719095020308e-14,0.391015625,0.391015625,0.23982421875,0.52705078125,0.08024057596921921,0,2.9609864213853143e-06,1.0,8,625,wclamp,3.2294695377349854,1.1386151313781738,0.001,11.696787585629114,CELU1w,0,,,,,,,,,,,
-1.2009865561649349,1.4538645450104446,2.978597826021073,0.2966015625,-1.0638832607661264,0.9366844756934817,2.38617380340735,0.27440185546875,0.410270548004166,0.4632822734323565,0.00382498556865073,-0.009992493298571388,0.01460475729016112,2.626776544765956,-0.005516942234098678,0.10937172878930618,-1.0291260906805437,1.5030026023364342,0.4612512372566162,1.1955006605899365,0.4694999619333817,0.21335045993328094,0.9240999817848206,0.46949996185470494,0.0817906409127497,0.0830819768668856,0.16487261777969237,5.706546346573305e-14,0.44732421875,0.44732421875,0.28892578125,0.5807421875,0.06092541180551052,0,2.7585704742705275e-07,1.0,9,625,wclamp,3.7398481369018555,1.158136010169983,0.001,12.094302092583574,CELU1w,0,,,,,,,,,,,
-1.2074438536366066,1.5275472755327033,3.4153830581497417,0.306640625,-1.2114294336828622,1.0023617581712314,2.735457325000179,0.26517333984375,0.48853985399625954,0.5113528127893501,0.004836427458512763,-0.011448600915284822,0.015550540959756507,2.7324367663468654,-0.004988731590565294,0.11644616217391841,-1.1777583581134394,1.6063528622328456,0.5079007669728153,1.2265488724446107,0.47790993949997396,0.2149297297000885,0.921999990940094,0.47790994010863,0.08422179713693798,0.08426109430929461,0.16848289144621334,1.9234613901630837e-14,0.44029296875,0.44029296875,0.29384765625,0.5672265625,0.06010598242282868,0,3.463594566710526e-07,1.0,10,625,wclamp,3.9399402141571045,1.1331580877304077,0.001,12.424723469730734,CELU1w,0,,,,,,,,,,,
