step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w20_T10000_std_lr0.01_bfull_s0,0.3,0,0.3,5.95413,4.37228,0.185518,0.491316,0,32.5563,27.7608,1.17274,16.6189,0.168994,5.91737,5.47947,0.3,4.83865
0,A_w20_T10000_std_lr0.01_bfull_s1,0.25,0.00526316,0.15,5.58791,4.14745,0.174321,0.493684,0,37.1601,45.0022,0.82574,16.3481,0.164379,6.08352,5.47238,0.25,4.55991
0,A_w20_T10000_std_lr0.01_bfull_s2,0.35,0.0105263,0.35,5.08798,3.63957,0.169238,0.493158,0,22.301,29.9772,0.743932,16.6341,0.155128,6.44628,4.69754,0.35,3.21502
0,A_w20_T10000_std_lr0.01_bfull_s3,0.25,0.0210526,0.25,4.61047,3.29079,0.171656,0.486053,0,25.3436,57.3309,0.442058,16.3578,0.159052,6.28725,5.59142,0.25,3.62205
0,A_w20_T10000_std_lr0.01_bfull_s4,0.25,0.0263158,0.25,4.76814,4.52935,0.17651,0.488421,0,8.83775,100.426,0.0880024,16.2053,0.157856,6.3349,6.00119,0.25,2.654
1000,A_w20_T10000_std_lr0.01_bfull_s0,0.4,0.00526316,0.35,5.05308,4.51242,0.18417,0.490789,0,0.0455824,26.8907,0.0016951,16.4682,0.167337,5.97598,5.44128,0.4,0.409821
1000,A_w20_T10000_std_lr0.01_bfull_s1,0.25,0.0157895,0.25,5.505,3.98812,0.177081,0.493158,0,0.0807605,52.4501,0.00153976,16.3233,0.176131,5.67759,4.90202,0.25,0.47254
1000,A_w20_T10000_std_lr0.01_bfull_s2,0.35,0.0105263,0.35,4.74548,4.05958,0.168569,0.491842,0,0.0607852,50.1947,0.00121099,16.3811,0.155933,6.413,4.76844,0.35,0.559371
1000,A_w20_T10000_std_lr0.01_bfull_s3,0.25,0.0157895,0.25,4.98491,3.89528,0.168847,0.485263,0,0.0953651,76.8104,0.00124157,16.1531,0.170373,5.86947,5.01323,0.25,0.640555
1000,A_w20_T10000_std_lr0.01_bfull_s4,0.25,0.0263158,0.25,4.9264,4.3659,0.170804,0.488421,0,0.0803209,98.7925,0.000813026,16.2326,0.157581,6.34593,5.49179,0.25,0.529744
2000,A_w20_T10000_std_lr0.01_bfull_s0,0.4,0.00526316,0.35,5.45708,4.66882,0.182467,0.490526,0,0.0402008,23.9965,0.00167528,16.2982,0.167234,5.97965,4.63617,0.4,0.182186
2000,A_w20_T10000_std_lr0.01_bfull_s1,0.25,0.0263158,0.25,5.6874,4.06507,0.178643,0.492368,0,0.127605,46.2629,0.00275825,16.1612,0.172245,5.80567,4.767,0.25,0.262329
2000,A_w20_T10000_std_lr0.01_bfull_s2,0.35,0.0105263,0.35,5.00824,3.9012,0.169311,0.495526,0,0.0630946,73.1709,0.000862291,16.3195,0.153603,6.51029,4.90485,0.35,0.482116
2000,A_w20_T10000_std_lr0.01_bfull_s3,0.25,0.0210526,0.25,5.29904,4.15627,0.167401,0.485526,0,0.130662,67.8921,0.00192456,16.1048,0.180483,5.54068,4.65846,0.25,0.44294
2000,A_w20_T10000_std_lr0.01_bfull_s4,0.25,0.0368421,0.25,5.12591,4.43806,0.167843,0.486579,0,0.341528,104.066,0.00328182,16.2513,0.166945,5.98998,5.12113,0.25,0.386361
3000,A_w20_T10000_std_lr0.01_bfull_s0,0.45,0.00526316,0.35,5.65433,4.73611,0.181103,0.495263,0,0.0486213,21.6685,0.00224387,16.282,0.165219,6.05259,4.34403,0.45,0.131077
3000,A_w20_T10000_std_lr0.01_bfull_s1,0.25,0.0210526,0.25,5.72763,4.06462,0.181076,0.493421,0,0.139017,32.1908,0.00431853,16.0638,0.185857,5.38049,4.29825,0.25,0.166716
3000,A_w20_T10000_std_lr0.01_bfull_s2,0.35,0.0105263,0.35,5.24763,3.94102,0.169889,0.493947,0,0.201937,85.9051,0.00235069,16.3105,0.1625,6.15383,4.7863,0.35,0.419255
3000,A_w20_T10000_std_lr0.01_bfull_s3,0.25,0.0210526,0.25,5.63153,4.36873,0.173838,0.486579,0,0.0474926,49.3476,0.000962409,16.1433,0.176562,5.66374,4.83674,0.25,0.264254
3000,A_w20_T10000_std_lr0.01_bfull_s4,0.25,0.0473684,0.25,5.25046,4.3233,0.16701,0.487368,0,2.84838,114.858,0.0247992,16.1498,0.172227,5.8063,4.95546,0.25,0.311106
4000,A_w20_T10000_std_lr0.01_bfull_s0,0.4,0.00526316,0.4,5.78743,4.77873,0.181158,0.495,0,0.0319245,18.9195,0.00168738,16.2201,0.163967,6.09877,4.71004,0.4,0.103298
