zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,arm,seed
0.2549006791797148,0.7983537425366725,0.22937328278093172,0.59486328125,0.01783634007259849,0.2770670816616339,0.19405906080437454,0.50993896484375,0.017953970470795985,0.06037311222175355,-0.0015609149520550247,3.623760737777159e-05,0.004313764491502482,0.9863357221844118,0.007920720219553914,0.02964343233840432,0.011632821426066663,0.4470540951633848,0.13263128154765247,0.6923562263616829,1.143933616161812,0.3343699276447296,0.9164000153541565,1.1439336163015106,0.344816935684612,0.08528614562141486,0.4301030813060314,4.551914400963142e-15,0.1346484375,0.1346484375,0.07615234375,0.2259765625,0.19885299801826478,0,0.0,2.0,0.2050077604850585,0,1,625,ref,SN06,1
-0.3010629680440668,0.9870622112593358,0.5578890682961744,0.38888671875,-0.20511979875841732,0.38369180509697715,0.32971464814288515,0.36073486328125004,0.03318825420113997,0.11570963075061794,-0.001678483653181236,-0.0019325683659570322,0.005537679099677955,1.3347583851987448,0.0051815235633694105,0.035014305441501095,-0.19278655109870066,0.5661423536773565,0.14063185947626938,0.7353354633662343,0.851231757341884,0.2961049973964691,0.9244999885559082,0.8512317549169529,0.3785228910114289,0.09676260471941679,0.47528549573084794,2.275957200481571e-15,0.29130859375,0.29130859375,0.18306640625,0.4134765625,0.03196344971656799,0,0.0,2.0,0.10887569261438809,0,2,625,ref,SN06,1
-0.5267711784193412,1.003200154226453,0.6350721410670005,0.30015625,-0.41286365212375226,0.4446831597922154,0.30361288582696944,0.2706103515625,0.04031700326167183,0.1585548791823862,-0.0011287698412690416,-0.003851984507195344,0.005191541878312469,1.5618772644797136,0.001822817172796931,0.04181749729119342,-0.3927660470301783,0.5270683540427437,0.21610841388403834,0.766541765266587,0.7188773866405245,0.26759329438209534,0.914900004863739,0.7188773866789415,0.3457284261600569,0.10069746136710064,0.4464258875271591,1.609823385706477e-15,0.364609375,0.364609375,0.23603515625,0.504765625,0.022435009479522705,0,0.0,2.0,0.15073788618661926,0,3,625,ref,SN06,1
-0.579399564045405,1.032055994971868,0.5025131626302521,0.2749609375,-0.5354380500719539,0.4998750128163373,0.326189805995742,0.2285205078125,0.05231719618301501,0.1972391750512129,0.0003186572039054283,-0.004992130192743119,0.005413605089821187,1.7367953826523177,0.00034044915024423973,0.045066017849627334,-0.5110424442721753,0.5452664759513878,0.23175858924084353,0.7982171578061681,0.6818601649510674,0.24823115766048431,0.9319000244140625,0.6818601642374414,0.3474829857133972,0.07268496263256523,0.42016794834596133,1.1102230246251565e-15,0.37681640625,0.37681640625,0.24099609375,0.52087890625,0.019778752326965333,0,0.0,2.0,0.14364640266159645,0,4,625,ref,SN06,1
-0.5954907169317667,1.02166931789365,0.4914839706280229,0.2743359375,-0.5866870055779222,0.539399936280432,0.3684087581810215,0.22407958984374998,0.060098067907815425,0.22872340972070937,0.0021308136308094265,-0.005512331712162302,0.0056486999300843456,1.870570080948501,0.0018244730326114223,0.04871769240141998,-0.5628467257609353,0.5675546188582994,0.2638683624723137,0.8234187075800188,0.679720435825875,0.24793624877929688,0.9218999743461609,0.6797204345616046,0.3381869866367328,0.08946077734701637,0.42764776398374754,1.609823385706477e-15,0.3838671875,0.3838671875,0.24779296875,0.52724609375,0.022324222326278686,0,0.0,2.0,0.21965024939208916,0,5,625,ref,SN06,1
-0.5727597524338244,1.057778737035718,0.543199190337866,0.28966796875,-0.6304034476619303,0.5754022756646876,0.4058503309602819,0.2242041015625,0.06457492171277035,0.2618216459811562,0.00469121114617447,-0.00582652475740345,0.0057433114454683715,2.0003917026988454,0.002187720979709411,0.05375039617132478,-0.5946687258673005,0.5734086527067904,0.3431669758715279,0.844380296769182,0.7055648118350655,0.2624852657318115,0.9243999719619751,0.7055648122460115,0.3606773147554951,0.07158048189814065,0.4322577966536346,1.1102230246251565e-15,0.36728515625,0.36728515625,0.236796875,0.506171875,0.022361099720001224,0,0.0,2.0,0.2145490241820534,0,6,625,ref,SN06,1
-0.6808846993044129,1.0623794543857044,0.4818322125832956,0.25384765625,-0.7023243874684649,0.6064256203726863,0.3943572024404896,0.20527587890625,0.070281957355681,0.2922421966053296,0.005227879083386859,-0.006338933239451609,0.005715546472836143,2.109873493631469,0.0009540923440363258,0.05817778573679655,-0.6483923581781363,0.5755054430602112,0.3613332601173965,0.8564507321707286,0.664070473946631,0.25277429819107056,0.920799970626831,0.6640704750176519,0.3429940062303725,0.07148144180370489,0.4144754480340751,2.3314683517128287e-15,0.39029296875,0.39029296875,0.25048828125,0.53447265625,0.015172475576400756,0,0.0,2.0,0.2239443958181747,0,7,625,ref,SN06,1
-0.7405116111859279,1.06285747388585,0.4081934272073468,0.2381640625,-0.7787081181119168,0.63634120226477,0.43660739605940796,0.19802734375,0.08554492442751775,0.3156035667607886,0.003781634511466583,-0.007184321008045613,0.006087334557877251,2.208395092114414,0.0014869361947057768,0.06035850455248545,-0.7344591875082601,0.6112470944817964,0.33411435387376165,0.8717681099824017,0.6420826511736959,0.2652833163738251,0.9211000204086304,0.6420826509874314,0.346683876923652,0.05517655117919611,0.40186042810284456,3.552713678800501e-15,0.40142578125,0.40142578125,0.2587109375,0.54724609375,0.016905134916305544,0,0.0,2.0,0.26735126455098696,0,8,625,ref,SN06,1
-0.6536495637589758,1.0745628856542586,0.44933944787148195,0.27513671875,-0.755145799262375,0.6559696883426187,0.44683209671132557,0.21386962890625,0.08157808877043347,0.34515839212959887,0.003559751124279934,-0.006877042425101223,0.006104477293549704,2.304714092754013,0.004482506429776549,0.0635187281485646,-0.699986671607536,0.6159451201964886,0.3548942542643392,0.8869604342882036,0.7018072287668474,0.24784375727176666,0.9290000200271606,0.7018072277295869,0.3678718813591783,0.06356935425301391,0.43144123561219283,6.106226635438361e-16,0.36888671875,0.36888671875,0.23759765625,0.50921875,0.02140408754348755,0,0.0,2.0,0.21657660951035684,0,9,625,ref,SN06,1
-0.7582093999996564,1.1009393888880792,0.4952317343790624,0.25359375,-0.7884592507530038,0.6797398921346263,0.47405389903330436,0.21806396484374996,0.08523052199087094,0.37249210223900453,0.004323696729317733,-0.007099815344566773,0.006159289247697814,2.3913856713004584,0.00519616739009507,0.06716766210185202,-0.7220933810570392,0.6240782655628975,0.35593515763411343,0.9012640352349263,0.6925936066289432,0.29203304648399353,0.9151999950408936,0.6925936082948465,0.37858557299935297,0.04400761776848812,0.4225931907678403,7.771561172376096e-16,0.37220703125,0.37220703125,0.23697265625,0.512421875,0.0193672239780426,0,0.0,2.0,0.2723034884430661,0,10,625,ref,SN06,1
