zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,arm,seed
0.020913726933309888,0.8360481257232003,0.13191255831496032,0.49763671875,-0.04052292335799126,0.2973693808455569,0.18029888311630698,0.470029296875,0.01691612109342153,0.07009761729725676,0.001414810273791576,-0.0003695074508403596,0.0038258995669321204,1.0465383780261541,-0.0012606410241278354,0.02992491789507454,-0.03911217575104052,0.3900628976548888,0.17386970349860842,0.7305315023049535,1.0077881154604256,0.34751662611961365,0.9103999733924866,1.0077881153661292,0.09718470862626179,0.01834934920042887,0.11553405782668998,6.800116025829084e-16,0.0105078125,0.0105078125,0.0024609375,0.06439453125,0.601917964220047,0,1.245737075805664e-05,1.9999995231628418,0.2886937986404956,0,1,625,ref,SN02,2
-0.24610932647374,1.0545543413509997,0.30005051969428104,0.41185546875,-0.1820529199468358,0.398238097664334,0.32088602649362025,0.420947265625,0.03594154587514789,0.12316005485863724,-0.0005080183024774983,-0.001496178796379751,0.0053992350749765,1.3781093925288963,-0.003228086150920717,0.04057190551472071,-0.1564933681906756,0.5419707792180831,0.2421039955515924,0.7716069454906088,0.912845927021699,0.2660892903804779,0.921999990940094,0.9128459266934078,0.1359654958407236,0.03603901943457114,0.17200451527529434,3.885780586188048e-16,0.05255859375,0.05255859375,0.01767578125,0.1689453125,0.44055838584899903,0,1.1324882507324219e-06,1.999995231628418,0.1902664023522775,0,2,625,ref,SN02,2
-0.2884062403676332,1.1410036653805573,0.40037254189736116,0.3960546875,-0.2961429766250033,0.4854611194988475,0.5344528681281087,0.3893408203125,0.06331168230953432,0.17525603443392085,-0.0028952181983808657,-0.0025006326363234475,0.007002956516262047,1.6439067733294248,-0.004882565806037746,0.051169230531438174,-0.2610419013154632,0.6945651044769409,0.31963671521246617,0.811562028207462,0.8976584505848586,0.25862935185432434,0.9175999760627747,0.897658450769959,0.15268063472055596,0.04702268283140778,0.19970331755196308,6.661338147750939e-16,0.0700390625,0.0700390625,0.02365234375,0.2046484375,0.3572798430919647,0,0.0,2.0,0.264211022219175,0,3,625,ref,SN02,2
-0.37650672876585617,1.2238818673615681,0.5047465179457533,0.3850390625,-0.41689343304685555,0.5455437033692733,0.6463720835215228,0.36313720703124996,0.08018750243076228,0.21483311188701415,0.0025973179680851173,-0.00358744143306426,0.007560666179778122,1.8408209331792202,-0.005340126845985651,0.06123522354341735,-0.37282977739450307,0.7480513445604304,0.3768075721620754,0.8506851969403876,0.8715514286910184,0.2704692482948303,0.9125000238418579,0.8715514291776344,0.16664360895924638,0.052995639953767305,0.21963924891301598,2.3037127760972e-15,0.09478515625,0.09478515625,0.03830078125,0.2405078125,0.3003045320510864,0,1.1920928955078125e-07,2.0,0.48418290933973973,0,4,625,ref,SN02,2
-0.40979741525100777,1.2762040179484986,0.715398951582754,0.38109375,-0.5268945830934135,0.5899146035663987,0.6634368051047236,0.31596435546874996,0.0954402771233981,0.2559736554921707,-0.00341469311466757,-0.004687419131642131,0.00783471992918708,2.0110707770770566,-0.004511410922859795,0.07249040785974908,-0.4846803699991448,0.7725624656006306,0.30103966137751625,0.8870117532539639,0.865802994541591,0.26924440264701843,0.9235000014305115,0.8658029954892118,0.17246907380983242,0.06981103336902673,0.2422801071788576,1.582067810090848e-15,0.116640625,0.116640625,0.05173828125,0.25859375,0.3028636872768402,0,0.0,2.0,0.43973388647006517,0,5,625,ref,SN02,2
-0.5082214936219765,1.2484438472316215,0.8307123107058245,0.362578125,-0.5850664131029064,0.6260635195677952,0.6906955738113685,0.30300537109375003,0.10678786749634249,0.2936548486230069,-0.008487185585734382,-0.005296371019737912,0.008075508690007793,2.1503132995286847,-0.003107861485623289,0.0814364624070272,-0.5456565195012805,0.7966838520783831,0.3318167545678366,0.9212110811740376,0.834756832018029,0.3103933036327362,0.9215999841690063,0.8347568322578445,0.1659134374316975,0.07935414145536247,0.2452675788870606,6.38378239159465e-16,0.13435546875,0.13435546875,0.06037109375,0.28607421875,0.27896931767463684,0,0.0,1.999999761581421,0.491850392990275,0,6,625,ref,SN02,2
-0.5470825503455107,1.2759087953406485,0.801243721446144,0.3573828125,-0.6655610101406324,0.66848012619733,0.7608833601817266,0.28829589843750003,0.12383524414765652,0.33168738671887743,-0.008656951745735796,-0.006104692667141554,0.008419429435654921,2.275885292492175,-0.0016103495156858116,0.091940718042008,-0.6269617083635729,0.8293445302922575,0.40321138080121116,0.9470803870952832,0.8237006607640069,0.25386735796928406,0.9207000136375427,0.8237006613367703,0.16978922086106832,0.07750734444123138,0.2472965653022983,1.4155343563970746e-15,0.14466796875,0.14466796875,0.07064453125,0.29607421875,0.28673964738845825,0,0.0,2.0,0.5345797024245956,0,7,625,ref,SN02,2
-0.7005298244650855,1.321965219771735,1.005915880091248,0.33103515625,-0.741839552320739,0.7116217267031812,0.8631967827620107,0.2751025390625,0.14781657388936995,0.3687266418198158,-0.010137733793168442,-0.006874480054221871,0.009046556113347658,2.4010293271627274,0.0007572640653233975,0.09830563697434189,-0.7034494303059562,0.890452125785699,0.3529903508460718,0.9784474734121776,0.7781083775113803,0.2771373987197876,0.9218000173568726,0.778108377935132,0.17400285328534978,0.09322320487497246,0.2672260581603204,1.8318679906315083e-15,0.1883203125,0.1883203125,0.093984375,0.34697265625,0.20276061296463016,0,0.0,1.9999995231628418,0.5782739987200186,0,8,625,ref,SN02,2
-0.7451998191552395,1.3712831252044992,0.8190748045255478,0.320859375,-0.7975997199561573,0.7492946401144512,0.9008836778639057,0.26606445312500004,0.16212257566621208,0.4085826987828493,-0.009262816744816434,-0.007287839890673084,0.009406406591749334,2.5173059247407075,0.003077430232660845,0.10152188695556019,-0.7434729412919755,0.9216415610849267,0.4442795501340545,1.0036775184886921,0.7678177672519815,0.26854583621025085,0.9229999780654907,0.7678177667735144,0.18253723530432023,0.07333149434362062,0.25586872964794094,1.1102230246251565e-16,0.1838671875,0.1838671875,0.09482421875,0.34873046875,0.1813167929649353,0,0.0,1.9999966621398926,0.5557930625173357,0,9,625,ref,SN02,2
-0.8714046824933845,1.3733852288649329,0.9928129262261751,0.28486328125,-0.794901011256117,0.7750442534996859,0.9374382794690612,0.26824218749999995,0.16789092317892682,0.44453184264827145,-0.011729170944312943,-0.007358999600316423,0.009616450769203533,2.6238924928814646,0.00788333255040925,0.10513820587463046,-0.7459564839220789,0.9391198785580748,0.4018676784144884,1.02723777397504,0.7208207738632336,0.2628481984138489,0.9229000210762024,0.7208207734872122,0.17410067229111903,0.09061430625798161,0.26471497854910053,1.1102230246251565e-16,0.21947265625,0.21947265625,0.1121484375,0.3951171875,0.13669639229774477,0,0.0,2.0,0.595373198869635,0,10,625,ref,SN02,2
