zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,arm,seed
0.04556832702997072,0.8509897537378638,0.1198457515708454,0.510703125,0.03514847098157611,0.30834219451416,0.2049670011413481,0.52717041015625,0.018899636042025145,0.07435272448152147,0.0018225483942614562,0.00038251577444623456,0.004044758166466804,1.0818836217903198,-0.006082427637011278,0.03403450346501009,0.03310165129594348,0.41299644888101344,0.17313752530206522,0.7686654241309898,0.9032963449173258,0.3863617479801178,0.9043999910354614,0.9032963448335067,0.016155982491402657,0.0019018854983728875,0.018057867989773723,1.8214596497756474e-15,3.90625e-05,3.90625e-05,0.0,0.009453125,0.7070856213569641,0,0.2185339480638504,1.0,0.1859026123756069,0,1,625,ref,CELU3,2
-0.10725888662261732,0.9696071115872268,0.2339928931718845,0.45779296875,-0.028126904566142606,0.39867119391478006,0.3360035806181785,0.4978906250000001,0.034693030169282525,0.12398176716828907,0.00026392351986456996,4.5507430353044145e-05,0.00550434396790223,1.3839210067762986,-0.010176542842527852,0.051181711079130054,-0.005514861254177408,0.5514946454627919,0.2553376217139535,0.7880253421773861,0.8704764462492313,0.34252244234085083,0.9078999757766724,0.8704764465874177,0.022945848043866603,0.004199450851829492,0.02714529889571167,1.5574347367319774e-14,0.0006640625,0.0006640625,0.0,0.03451171875,0.6424268364906311,0,0.12577465176582336,1.0,0.21146610305764998,0,2,625,ref,CELU3,2
-0.16160128270803203,1.0795441229636527,0.35808604717192727,0.44439453125,-0.10638190275312094,0.47369947106595156,0.5126157714364158,0.46724609375,0.05598418930756759,0.1712363215163611,-0.002829321935766415,-0.0006508834480977112,0.006962133088676949,1.6328766946208264,-0.01313649719581008,0.06770410438997881,-0.07981157338929995,0.6849891033947558,0.31086510927605415,0.8174368241487728,0.8506738568590663,0.3218374252319336,0.9054999947547913,0.8506738570360176,0.02740939637900193,0.006076953364901715,0.03348634974388738,1.6264767310758543e-14,0.0019140625,0.0019140625,1.953125e-05,0.05703125,0.5996216356754303,0,0.09771650284528732,1.0,0.27021403214736067,0,3,625,ref,CELU3,2
-0.1981601014896366,1.1848578656521664,0.45256496851063843,0.4389453125,-0.16753971674736995,0.5314020582670712,0.669131809111091,0.44579833984375,0.07049486862572406,0.20960961745388723,0.00228366145086847,-0.0011711982368587382,0.007758636617549095,1.8193755850585234,-0.015705034059938044,0.08184616205481215,-0.1356800186880837,0.76232124478186,0.3901186740249196,0.8567662276941381,0.837339517882283,0.32343143224716187,0.8988999724388123,0.8373395175511541,0.031001556515357187,0.007453915050335737,0.03845547156569596,3.039235529911366e-15,0.00412109375,0.00412109375,0.0001171875,0.0769921875,0.5702568113803863,0,0.04795226454734802,1.0,0.47038163513107456,0,4,625,ref,CELU3,2
-0.2168782317133893,1.2626000227791576,0.45023786906718394,0.43845703125,-0.2544446871071379,0.5673645937129882,0.675128788378601,0.4122509765625,0.07746318292877434,0.24864190262595567,-0.00420250335562586,-0.0019690597258618142,0.00798604234195248,1.9845690461562862,-0.018439737178850918,0.09797744945544697,-0.2201459069010525,0.7799215689718848,0.3729416361906601,0.8964189557781532,0.8312162258081662,0.3141620457172394,0.9057000279426575,0.8312162259803153,0.033690754911228686,0.00791445914845428,0.041605214059676265,6.702971511174383e-15,0.0051171875,0.0051171875,0.0001171875,0.09173828125,0.5455961227416992,0,0.06358367204666138,1.0,0.3899077625016762,0,5,625,ref,CELU3,2
-0.23405280214889398,1.2747780413376577,0.41798289139492845,0.42119140625,-0.28473372575159633,0.6004539978268525,0.677144967439474,0.39709472656249994,0.08197093177352929,0.28840953092021393,-0.009835459187493439,-0.0022942576416309403,0.008144162682026779,2.130820697558826,-0.01808837117161602,0.11039657641214073,-0.25310710380387574,0.78994559843397,0.34816726512403195,0.9418528112591538,0.8268302822757687,0.3316428065299988,0.9082000255584717,0.8268302821311226,0.03390297625446785,0.006918342183891328,0.040821318438364944,5.766220834146907e-15,0.004765625,0.004765625,0.0001171875,0.088828125,0.537658405303955,0,0.07803305983543396,1.0,0.41415580134345065,0,6,625,ref,CELU3,2
-0.25487520552773235,1.270115262707237,0.41375255506024844,0.41689453125,-0.30485630997489904,0.6312232480714158,0.6691232554075656,0.39697509765625,0.08289844520186784,0.3268108877684097,-0.011266544064449349,-0.0025640178560675797,0.00811337656798326,2.2576814573022137,-0.01604869183851406,0.12202541441582386,-0.27870107056225496,0.7778069905030072,0.4058201090383403,0.971928553581927,0.826473430043261,0.31317707896232605,0.9108999967575073,0.8264734300454438,0.03379636822165171,0.007456808835259835,0.04125317705692784,1.6292522886374172e-14,0.00607421875,0.00607421875,0.0001171875,0.08986328125,0.5492795765399933,0,0.07398880273103714,1.0,0.44072188181069577,0,7,625,ref,CELU3,2
-0.2569352898800311,1.3141007957746569,0.534424757362255,0.421484375,-0.3403194107674944,0.6730825883319653,0.7719901394261116,0.3873291015625,0.09664107121257504,0.3675964999603234,-0.011197400457240568,-0.002872651652984543,0.008726473815309948,2.3809630636687307,-0.014680430134758353,0.13180439179374018,-0.30894857967809375,0.8302917708102812,0.3683205349543591,1.0070869411201102,0.8198812726698815,0.31162646412849426,0.8981999754905701,0.8198812727679615,0.03491755909807224,0.009392562963526235,0.04431012206159084,7.632783294297951e-15,0.00630859375,0.00630859375,0.0001953125,0.10359375,0.5385865867137909,0,0.06769710779190063,1.0,0.5158374338808228,0,8,625,ref,CELU3,2
-0.30559509115957245,1.3376413668434477,0.48244877888531745,0.40853515625,-0.33598236340620874,0.706365510351185,0.7961527673663065,0.391767578125,0.10152113396790204,0.4062674678340953,-0.008836367588307366,-0.0027681063895486965,0.009000175734042078,2.492079590804674,-0.012021337193436921,0.1389151537899339,-0.29558009871096536,0.8496299025456495,0.4054577927122167,1.0339751352876119,0.8137191011087999,0.3504190444946289,0.9002000093460083,0.8137191009697563,0.036808682723077205,0.008377140795073717,0.04518582351815789,6.966649479522857e-15,0.0078125,0.0078125,0.0004296875,0.10642578125,0.519829785823822,0,0.046687789261341095,1.0,0.5368939983941337,0,9,625,ref,CELU3,2
-0.33320452064527456,1.3830911285208964,0.7019578166830862,0.40673828125,-0.3037447663033207,0.7373816588695901,0.8136235840427755,0.4078515625,0.1053018990211211,0.4461463066245031,-0.007716494808355696,-0.002564486251485107,0.009240724843380684,2.608229213829888,-0.007233694640453905,0.14608314752999185,-0.2699340547658476,0.8641454662337241,0.432615270306276,1.0702318549859593,0.8052338174445686,0.29960891604423523,0.9147999882698059,0.8052338176758349,0.037267342449603794,0.011851035620601656,0.049118378070219994,1.454392162258955e-14,0.01396484375,0.01396484375,0.000625,0.1212890625,0.5258639216423034,0,0.025942329317331314,1.0,0.5105677989791213,0,10,625,ref,CELU3,2
