zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce0,ce20,lr,w2_fro,band,arm,seed,omega_step,theta_task,step_norm,turn_eff,omega_decomp_gap,S2,rho_mean,kap2,graw2,drift2_net,diff2_net
0.27364673531090633,0.9234137725017105,0.21291111882359526,0.59431640625,0.084661132770139,0.3118975421604895,0.2666984783525952,0.54402587890625,0.025576876910039178,0.07426307993204871,-0.002559880036333606,0.0008000700106560463,0.00508636971952704,1.0943684881015576,0.001406992439806345,0.03622745868073911,0.08336441365941916,0.5272157726364324,0.1506976503176135,0.7845775605956546,0.8214037120863577,0.37383365631103516,0.90829998254776,0.821403711814346,0.060090015602222095,0.010333208981855444,0.07042322458411177,3.422262473407045e-14,0.04787109375,0.04787109375,0.00591796875,0.1711328125,0.4205825477838516,0,0.023056218400597572,1.0,1,625,wclamp,2.309542179107666,1.736405372619629,0.001,7.86733030843974,0.3578125,E05,1,,,,,,,,,,,
-0.1674152380705953,1.087805444025847,0.46704081420540766,0.449375,-0.10224093134382535,0.42845827674902937,0.5488599165000707,0.43713134765625,0.05069690320400346,0.13528314385796983,-0.0024035521472254417,-0.0008458640684924803,0.007199549379814963,1.4499880421048994,-0.003900828709738562,0.04877677224749744,-0.0905492930099168,0.7339639097184137,0.1337358017960248,0.845553561786409,0.6911505066207235,0.33965879678726196,0.9107000231742859,0.6911505067705264,0.08818677734587087,0.028392524648195347,0.11657930199410459,3.837208328860697e-14,0.16521484375,0.16521484375,0.0480078125,0.33697265625,0.2232811838388443,0,0.000682201178278774,1.0,2,625,wclamp,4.9166646003723145,0.8992018103599548,0.001,8.490813666571338,0.3854101562499999,E05,1,,,,,,,,,,,
-0.31512178386034845,1.207427311949009,0.8313505431949961,0.41294921875,-0.29353876713155935,0.5081769021998972,0.748322159521156,0.38904296875000005,0.0703669637037758,0.18833369338885983,-0.00045689316315178916,-0.0025758582041789293,0.008142641614840431,1.7101078649331092,-0.008498204637435265,0.05884518319639492,-0.27236348271326294,0.8259172819964612,0.20663801297515527,0.8988580554460915,0.6370029412649109,0.27687278389930725,0.9151999950408936,0.6370029408921795,0.08996620124089773,0.044780996705532844,0.13474719794639708,3.35009797680641e-14,0.23498046875,0.23498046875,0.093125,0.40078125,0.15496924966573716,0,0.0003907591162715107,1.0,3,625,wclamp,4.891245365142822,1.1111570596694946,0.001,9.055938249655892,0.3520703125,E05,1,,,,,,,,,,,
-0.5803410899373654,1.3027396305532006,1.225016970514578,0.3688671875,-0.4919054585618294,0.5871310262238684,0.9603025368408964,0.34652099609375,0.10133440805093712,0.24144304673479064,0.0019453871689650679,-0.004371110571035196,0.009269833797143055,1.9208670784157318,-0.01133241347852163,0.06894412536561866,-0.4590994157363341,0.9357592718692496,0.21507246334919994,0.957540107263709,0.5722077769560534,0.2663829028606415,0.923799991607666,0.572207776650462,0.09164288549550699,0.05970625894035777,0.15134914443588499,2.0233814623793478e-14,0.32072265625,0.32072265625,0.1574609375,0.47564453125,0.12523640617728235,0,0.00022509055270347744,1.0,4,625,wclamp,4.555000305175781,1.3354830741882324,0.001,9.678949921971817,0.3104101562499999,E05,1,,,,,,,,,,,
-0.5840736530968836,1.309305520699716,1.4625841603062788,0.36671875,-0.5962986071301131,0.651142045429118,1.1854453888435752,0.333876953125,0.12846362041809278,0.2899935862979742,0.005528756609548507,-0.00533189472614181,0.010233652342550824,2.0921679848756645,-0.011396562758018263,0.0774747329978077,-0.5575841915265459,1.0295164370599987,0.29323688978360885,1.0121436412608946,0.5701492404716438,0.27257072925567627,0.9164999723434448,0.5701492406308986,0.09127737859659078,0.06082563214698419,0.15210301074352903,4.593547764386585e-14,0.32119140625,0.32119140625,0.16158203125,0.4762890625,0.13542087972164155,0,9.954089910024777e-05,1.0,5,625,wclamp,3.751603841781616,1.3048136234283447,0.001,10.245880562668301,0.31208984375000004,E05,1,,,,,,,,,,,
-0.6651870681192432,1.3666888569492384,1.3185095818705503,0.349140625,-0.7233657781891267,0.7100597018197141,1.407856800725488,0.3150732421875,0.15883936931158377,0.3370912948263472,0.008254116010370283,-0.006450413350803018,0.011092085730796123,2.2541391011515746,-0.013287917248671875,0.08357908534676253,-0.6740541464426447,1.1124802763642834,0.36518972422578777,1.0536833639387293,0.5540215822500631,0.2432718127965927,0.9251999855041504,0.5540215825391905,0.09769280543407892,0.05467804445076488,0.1523708498847979,4.5879966492634594e-14,0.3381640625,0.3381640625,0.17119140625,0.49578125,0.11528460532426835,0,3.279109296272509e-05,1.0,6,625,wclamp,4.106250286102295,1.1040819883346558,0.001,10.658675588059241,0.31269531250000004,E05,1,,,,,,,,,,,
-0.7747116263413057,1.4078889468185891,2.1394218901177764,0.35009765625,-0.8479611745877902,0.7654159086828889,1.7114250170258942,0.30341552734375,0.20016460139215614,0.3754436791994947,0.010253232673201655,-0.007434439805765334,0.012337189991022877,2.390580677029728,-0.01466231933911331,0.09235794703329715,-0.7762300653834157,1.2462515425815786,0.39460758695796766,1.0944149908935927,0.5382271262877507,0.2497580647468567,0.9222000241279602,0.5382271261593793,0.09032721262552675,0.07101158875284874,0.16133880137832662,4.884981308350689e-14,0.36849609375,0.36849609375,0.21193359375,0.50890625,0.10098758637905121,0,1.1287079360045027e-06,1.0,7,625,wclamp,4.7024126052856445,1.1119924783706665,0.001,11.060327441045915,0.2814062500000001,E05,1,,,,,,,,,,,
-0.9045360922394908,1.4174537184283167,2.4249137790342195,0.3375390625,-0.9706288220248592,0.8123469209976201,1.975242818246837,0.28524658203125003,0.24293794116246759,0.40980132225379806,0.007168256638048045,-0.008641416188079828,0.013309359231896642,2.521751896586157,-0.01524380736547755,0.09696407148813288,-0.900451572970518,1.3508989456448122,0.3613469908654561,1.1307026165780885,0.5191689117055607,0.2561614215373993,0.9211999773979187,0.5191689116277667,0.09049535026474999,0.07303864088121807,0.1635339911460171,4.904410211281629e-14,0.38734375,0.38734375,0.23646484375,0.528359375,0.07609122022986411,0,8.89088369149249e-07,1.0,8,625,wclamp,3.2721855640411377,1.2155917882919312,0.001,11.421391418742068,0.2751171875,E05,1,,,,,,,,,,,
-1.0619036941958642,1.47245467823394,2.3568127286833795,0.29587890625,-1.0880335917462411,0.867486542511721,2.2981159207946815,0.26177978515625,0.2902959583216983,0.45570081791744443,0.006536125199796978,-0.009804738699437267,0.014309729162587588,2.646950055228514,-0.01394590171519667,0.10516700777164376,-1.0183218798612865,1.4581980671726555,0.4327913319230584,1.162617391344042,0.48538681384315085,0.25285738706588745,0.9283999800682068,0.4853868139065733,0.09600990869828781,0.06323668623935927,0.1592465949376895,4.241051954068098e-14,0.41984375,0.41984375,0.253203125,0.56640625,0.07334505021572113,0,1.2212234423714108e-07,1.0,9,625,wclamp,3.671428680419922,1.2869271039962769,0.001,11.736592411257137,0.2842773437499999,E05,1,,,,,,,,,,,
-1.301236513156157,1.4747861298835718,3.059763144059391,0.28400390625,-1.2171870198167998,0.9104531665281642,2.4309757115812918,0.23914794921875002,0.3239907947140236,0.4991330778677515,0.0058010958593859374,-0.011001350446294918,0.014655965929563423,2.7624127760544765,-0.01500814155297121,0.11147011900871368,-1.1419624086829616,1.4971553584892057,0.5049142440596164,1.198545673008275,0.44834339145172153,0.2708774209022522,0.9200000166893005,0.44834339137129464,0.0871649395435077,0.07816147452751622,0.16532641407100152,2.2398749521812533e-14,0.47650390625,0.47650390625,0.31818359375,0.60166015625,0.05255626142024994,0,2.1477346123788266e-08,1.0,10,625,wclamp,3.8555526733398438,1.250030279159546,0.001,12.099706720739286,0.23949218749999995,E05,1,,,,,,,,,,,
