zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,task,step,clamp,ce20,ce_probe0,acc_all_ablated,dce_abs_mean,dce_abs_med,arm,iv,seed,acc_test0,S2,D2,rho_mean,kap2,graw2,g4_ident,n_frozen
0.287544706884824,0.7874401075585705,0.2215501047707491,0.60419921875,0.06014146633195239,0.2741974272312516,0.18635299120969592,0.54275390625,0.017526487864163713,0.05945549203183507,-0.0017977507957612764,0.00043833715572599857,0.004239650704409186,0.9793016314388542,0.008381430775625632,0.030097773196866726,0.05328372986140776,0.4403727134120085,0.1325289771090714,0.693382883916822,1.1101837981364224,0.3389514088630676,0.8706186413764954,0.9162999987602234,1.1101837985310703,0.4192879331571637,0.06152757773341357,0.48081551089057656,6.661338147750939e-16,0.178671875,0.178671875,0.10876953125,0.26765625,0.11810479164123536,0,0.0,2.0,1,625,ref,1.557978630065918,0.3389514088630676,0.107421875,0.0023894184827804566,0.0021105408668518066,SNA,none,1,,,,,,,,
-0.23722606615452407,0.9997347982597501,0.6897158344020791,0.40796875,-0.12720571418978624,0.3839018419097202,0.371663293797069,0.40364501953125,0.03454527504987881,0.11485927769412946,-0.0020239285223324884,-0.0012112870721929488,0.005860041842457052,1.3281057236406093,0.006206900847610086,0.03509223071763991,-0.11787469635184727,0.5986680103545885,0.13561979948773595,0.7414298217739733,0.9086505390319508,0.29494258761405945,0.6354638338088989,0.9246000051498413,0.9086505407979711,0.40887065213544177,0.08169484633785382,0.49056549847329245,3.1086244689504383e-15,0.2677734375,0.2677734375,0.1708984375,0.381796875,0.036523360013961795,0,0.0,2.0,2,625,ref,0.8538577556610107,0.29494258761405945,0.072265625,0.003715323209762573,0.002799585461616516,SNA,none,1,,,,,,,,
-0.4083321179510388,1.0332837825613455,0.7076552606824197,0.35181640625,-0.30733185757287834,0.4483215139015141,0.41141528873749594,0.33897216796875,0.0428279993592271,0.15925999445366382,-0.001095813985945462,-0.0028827711543007515,0.006006850399471563,1.5651460130596015,0.0037151523516513406,0.04151041749025597,-0.2915896167635448,0.6072923985904649,0.19087797305525728,0.7765492308631741,0.8487685943394899,0.2818232774734497,0.6317757368087769,0.9171000123023987,0.8487685927713755,0.4113389775697721,0.06875737516637954,0.48009635273615536,3.7192471324942744e-15,0.2961328125,0.2961328125,0.185859375,0.4180078125,0.031247276067733767,0,0.0,2.0,3,625,ref,1.0133551359176636,0.2818232774734497,0.072265625,0.0031426021456718444,0.002120763063430786,SNA,none,1,,,,,,,,
-0.5257856397333245,1.0749125645051334,0.7203779420452036,0.30921875,-0.4283966383131475,0.5052274371399397,0.4862661978587521,0.29348388671875003,0.058187087085213494,0.19714740535732672,-7.972920354862634e-05,-0.004033427256971731,0.006636586643834805,1.7375650934325881,0.002689285785309039,0.044943188833888134,-0.4104861766810789,0.6663239888207236,0.21340678754221032,0.8126814308068756,0.7923062638391275,0.2392161339521408,0.6427047848701477,0.9289000034332275,0.7923062662524171,0.40017552637123843,0.06540372118792906,0.46557924755916524,2.220446049250313e-15,0.32556640625,0.32556640625,0.20779296875,0.45201171875,0.021100014448165894,0,0.0,2.0,4,625,ref,1.190144658088684,0.2392161339521408,0.072265625,0.002509988397359848,0.0014079660177230835,SNA,none,1,,,,,,,,
-0.4148056897157315,1.068425048611327,0.7115404812983323,0.34107421875,-0.4644303127637804,0.5425645583509592,0.5225408409325394,0.2908349609375,0.06308521911891081,0.22927725735415216,0.002013823505508336,-0.004331848833128148,0.006828248484270167,1.8743543724672886,0.004189741335867438,0.050299738001411534,-0.43955537440125986,0.6843134888364507,0.2814163290302456,0.8404804774682694,0.829332183378283,0.2626262605190277,0.6160134077072144,0.9200999736785889,0.8293321856204421,0.3988396018144431,0.0765365757300503,0.47537617754449746,4.052314039881821e-15,0.30234375,0.30234375,0.19265625,0.4296875,0.025001871585845947,0,0.0,2.0,5,625,ref,1.0506280660629272,0.2626262605190277,0.072265625,0.003012649118900299,0.0018040388822555542,SNA,none,1,,,,,,,,
-0.4627533621031343,1.0959140614370235,0.5197851574002273,0.32287109375,-0.5388681095677484,0.5748359503552849,0.4810079303287385,0.2677392578125,0.06284834055053945,0.262520763445473,0.005067265824851186,-0.004921140405853745,0.006397400753661277,2.0090350052687183,0.004423950557684293,0.05531571251112663,-0.4996869044319832,0.6341168590169419,0.3054274016381472,0.8655717175848107,0.7877081392484251,0.23520652949810028,0.6037054061889648,0.9271000027656555,0.7877081372507382,0.410435557285475,0.0569306356619792,0.4673661929474547,4.996003610813204e-16,0.32490234375,0.32490234375,0.208828125,0.45818359375,0.021404087543487556,0,0.0,2.0,6,625,ref,1.070542812347412,0.23520652949810028,0.072265625,0.002442202419042587,0.0010990649461746216,SNA,none,1,,,,,,,,
-0.6097041853892802,1.149481088210868,0.8339554136420537,0.309375,-0.6212118155360425,0.6124150401108885,0.5634475385141335,0.25379150390625,0.07687639669836092,0.2923217545822999,0.00585403007336037,-0.0056140758063883,0.006940248617150793,2.130877377642083,0.004791634762659669,0.05916707680570336,-0.5703020064122114,0.6936266077485042,0.3257973043940101,0.8881077160910118,0.7949427636724431,0.2504417896270752,0.5850557088851929,0.9269000291824341,0.7949427608272527,0.4116815333160514,0.05315475692673683,0.4648362902427861,2.1094237467877974e-15,0.32029296875,0.32029296875,0.2027734375,0.45021484375,0.021956992149353028,0,0.0,2.0,7,625,ref,1.026882529258728,0.2504417896270752,0.072265625,0.002595998048782349,0.0015355348587036133,SNA,none,1,,,,,,,,
-0.6683116275431249,1.1188586290790887,0.7049742990571874,0.2849609375,-0.7258212916722926,0.6466909463036399,0.6579489875035748,0.24324218749999998,0.09841942111208125,0.3161340543009235,0.0036557046180924553,-0.006680385942020751,0.0075754465658836095,2.235559030461745,0.005629710453504231,0.06230632511081116,-0.678694407770633,0.7634580444216313,0.34922595318941074,0.9080580446194447,0.7590979043848347,0.24664250016212463,0.598135769367218,0.9221000075340271,0.7590979057108052,0.4026824469832276,0.04553474181497486,0.44821718879820105,1.3877787807814457e-15,0.33275390625,0.33275390625,0.21115234375,0.47009765625,0.019465893507003788,0,0.0,2.0,8,625,ref,1.1234257221221924,0.24664250016212463,0.072265625,0.0036492802202701567,0.0023446083068847656,SNA,none,1,,,,,,,,
-0.6418198775934232,1.1653115170802448,0.8761075987806598,0.313359375,-0.7363000271824981,0.6695796163194404,0.6189798824008842,0.2453466796875,0.09449887752758399,0.3510128176064529,0.0028251674564520623,-0.00670199025078084,0.007282479118381238,2.3412370962863926,0.006361537260236218,0.06709178802104325,-0.6801756790798485,0.7385314519084213,0.4069990636218572,0.9307384863277633,0.7853177989996039,0.21403768658638,0.5533128380775452,0.9348999857902527,0.7853177963790949,0.40601381364816036,0.05286760555636845,0.45888141920452746,1.3322676295501878e-15,0.32498046875,0.32498046875,0.20462890625,0.45435546875,0.020172137022018432,0,0.0,2.0,9,625,ref,1.1913734674453735,0.21403768658638,0.072265625,0.002926173061132431,0.0018057599663734436,SNA,none,1,,,,,,,,
-0.6871613263587136,1.139466785425723,0.5771784729095851,0.2743359375,-0.7522508785261437,0.6873860946040714,0.5553695789526099,0.24057373046875,0.08858817186263916,0.38066064572714536,0.0032508254652527393,-0.006783617419710739,0.006768092087874503,2.4285837789784583,0.008273528194113169,0.07077005935358947,-0.6866253967187835,0.6864653674554768,0.4599203840056828,0.9448180445696446,0.740639548470499,0.27041032910346985,0.5473379492759705,0.9221000075340271,0.7406395483610686,0.3985481773931713,0.048704044554263845,0.4472522219474337,1.4432899320127035e-15,0.34755859375,0.34755859375,0.2228515625,0.482578125,0.018979740142822266,0,0.0,2.0,10,625,ref,1.0955512523651123,0.27041032910346985,0.072265625,0.004279260933399201,0.0027017444372177124,SNA,none,1,,,,,,,,
