step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_centered_lr0.01_s0,0.32,0.0139394,0.31,7.71313,5.12547,0.180499,0.503283,0,10.3027,16.1351,0.638528,19.4182,0.101892,9.8143,8.8981,0.32,1.352
0,A_w100_T10000_centered_lr0.01_s1,0.17,0.0161616,0.15,8.32152,4.95175,0.181989,0.499111,0.00020202,13.7433,30.7626,0.446755,19.4858,0.101473,9.85485,9.48561,0.17,2.31778
0,A_w100_T10000_centered_lr0.01_s2,0.22,0.00505051,0.2,9.59841,5.10633,0.177025,0.50095,0,0.90273,16.1984,0.0557295,19.4826,0.090065,11.1031,10.2467,0.22,1.00338
0,A_w100_T10000_centered_lr0.01_s3,0.21,0.0282828,0.2,6.99826,4.95741,0.18021,0.498879,0,3.47474,18.2403,0.190498,19.4476,0.0925671,10.803,9.93625,0.21,1.03571
0,A_w100_T10000_centered_lr0.01_s4,0.32,0.0230303,0.26,6.81381,5.08488,0.180232,0.499202,0,9.62356,50.8461,0.189268,19.4672,0.0928604,10.7689,9.63917,0.32,2.11623
0,A_w100_T10000_centered_lr0.01_s5,0.19,0.00444444,0.17,10.1501,5.22801,0.181438,0.500061,0,0.586291,14.0821,0.0416338,19.4686,0.106151,9.42052,8.73155,0.19,1.12816
0,A_w100_T10000_centered_lr0.01_s6,0.23,0.020404,0.22,7.45244,4.77844,0.183867,0.498556,0,3.47529,51.823,0.0670607,19.35,0.0992326,10.0773,9.97921,0.23,2.16675
0,A_w100_T10000_centered_lr0.01_s7,0.32,0.0165657,0.3,7.50437,4.71762,0.17787,0.500515,0,1.77614,54.4623,0.0326123,19.5169,0.088441,11.307,9.99018,0.32,2.64961
0,A_w100_T10000_centered_lr0.01_s8,0.21,0.0270707,0.21,6.66481,4.94402,0.184968,0.502475,0,39.144,51.4635,0.760616,19.4017,0.114352,8.74491,7.37236,0.21,2.99122
0,A_w100_T10000_centered_lr0.01_s9,0.24,0.00666667,0.2,9.80575,5.37029,0.177145,0.498909,0,40.7256,49.5483,0.821938,19.5766,0.0931066,10.7404,9.77072,0.24,4.34708
1000,A_w100_T10000_centered_lr0.01_s0,0.3,0.000808081,0.29,14.1419,5.74336,0.181376,0.504343,0,0.177835,12.4071,0.0143333,19.3953,0.102586,9.74789,9.01926,0.3,0.319182
1000,A_w100_T10000_centered_lr0.01_s1,0.19,0.00363636,0.17,13.3399,5.23286,0.182615,0.498596,0.00020202,0.619712,25.4881,0.0243138,19.4767,0.101146,9.88669,9.569,0.19,0.479165
1000,A_w100_T10000_centered_lr0.01_s2,0.19,0.00242424,0.19,12.6446,5.40289,0.178163,0.50096,0,1.23096,4.93492,0.24944,19.4459,0.0903035,11.0738,10.0469,0.19,0.154018
1000,A_w100_T10000_centered_lr0.01_s3,0.26,0.00222222,0.23,12.2836,5.48835,0.179576,0.498485,0,2.2784,10.1941,0.223502,19.4374,0.0940597,10.6315,9.41472,0.26,0.314743
1000,A_w100_T10000_centered_lr0.01_s4,0.29,0.00141414,0.27,15.3107,6.26566,0.180472,0.50004,0,1.56839,25.3155,0.0619536,19.4659,0.0961494,10.4005,8.7423,0.29,0.400233
