run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
B_w100_K10000_c2.0_lr0.003_s0,0,59,1.3593270778656006,0.15696994960308075,0.8203393816947937,0.8205475211143494,0.4326741397380829,1.0,0.53228360414505,0.07781079411506653
B_w100_K10000_c2.0_lr0.003_s0,0,60,1.2203248739242554,0.1798141449689865,0.8338428139686584,0.8339800238609314,0.8006553053855896,1.0,0.7582404613494873,0.16550509631633759
B_w100_K10000_c2.0_lr0.003_s0,0,61,1.5783257484436035,0.08963191509246826,0.6091605424880981,0.6091489195823669,0.11006449162960052,1.0,0.28988534212112427,-0.012165017426013947
B_w100_K10000_c2.0_lr0.003_s0,0,62,1.243223786354065,0.15456770360469818,-0.8106066584587097,-0.8105690479278564,0.383145809173584,-1.0,0.6342914700508118,0.1532677263021469
B_w100_K10000_c2.0_lr0.003_s0,0,63,1.4428014755249023,0.15220783650875092,-0.8139671683311462,-0.8141059875488281,0.4013878405094147,-1.0,0.5663352608680725,0.11468856036663055
B_w100_K10000_c2.0_lr0.003_s0,0,64,1.0463893413543701,0.1940094381570816,0.8639536499977112,0.8641060590744019,0.4993549585342407,1.0,0.5942613482475281,0.0677831768989563
B_w100_K10000_c2.0_lr0.003_s0,0,65,1.4059631824493408,0.08764486014842987,0.5692498087882996,0.5690576434135437,0.06951037049293518,1.0,0.34752243757247925,0.020025402307510376
B_w100_K10000_c2.0_lr0.003_s0,0,66,1.4640289545059204,0.10967385768890381,-0.6862522959709167,-0.6862282156944275,0.06639022380113602,-1.0,0.4906364977359772,0.10011656582355499
B_w100_K10000_c2.0_lr0.003_s0,0,67,1.4003756046295166,0.17116300761699677,0.8389368653297424,0.839106559753418,0.5282853245735168,1.0,0.5647528171539307,0.07275623083114624
B_w100_K10000_c2.0_lr0.003_s0,0,68,1.5465953350067139,0.13641893863677979,0.7865124344825745,0.7869993448257446,0.33092278242111206,1.0,0.442023366689682,0.03544832393527031
B_w100_K10000_c2.0_lr0.003_s0,0,69,1.3636956214904785,0.10561788827180862,-0.7114687561988831,-0.7111603021621704,0.01603006385266781,-1.0,0.45534488558769226,0.10846736282110214
B_w100_K10000_c2.0_lr0.003_s0,0,70,1.6408946514129639,0.16072092950344086,0.814854621887207,0.8149729371070862,0.4876859784126282,1.0,0.4949028491973877,0.013557997532188892
B_w100_K10000_c2.0_lr0.003_s0,0,71,1.3639599084854126,0.14881841838359833,-0.8084301352500916,-0.8084344267845154,0.3910827934741974,-1.0,0.5313345789909363,0.08037674427032471
B_w100_K10000_c2.0_lr0.003_s0,0,72,1.3475584983825684,0.1167343407869339,-0.7446781396865845,-0.7448619604110718,0.1804599016904831,-1.0,0.3550480306148529,-0.017174147069454193
B_w100_K10000_c2.0_lr0.003_s0,0,73,1.4686756134033203,0.11980440467596054,0.7476375699043274,0.7472333908081055,0.22629563510417938,1.0,0.380819171667099,-0.0009233328164555132
B_w100_K10000_c2.0_lr0.003_s0,0,74,1.439555048942566,0.16702984273433685,0.829792857170105,0.8299532532691956,0.5113831758499146,1.0,0.5587418079376221,0.0695757120847702
B_w100_K10000_c2.0_lr0.003_s0,0,75,1.4144582748413086,0.15719808638095856,0.8248024582862854,0.8245577812194824,0.4556606709957123,1.0,0.5301914811134338,0.06887603551149368
B_w100_K10000_c2.0_lr0.003_s0,0,76,1.6040221452713013,0.10095453262329102,0.6796003580093384,0.6796873211860657,0.1621326506137848,1.0,0.3278512954711914,-0.01347940694540739
B_w100_K10000_c2.0_lr0.003_s0,0,77,1.286394715309143,0.05115578696131706,-0.2868873178958893,-0.28726738691329956,0.0013003349304199219,-1.0,0.14612416923046112,-0.007974033243954182
B_w100_K10000_c2.0_lr0.003_s0,0,78,1.546262502670288,0.18514136970043182,0.8599189519882202,0.8602457642555237,0.8579380512237549,1.0,0.6524457931518555,0.13537977635860443
B_w100_K10000_c2.0_lr0.003_s0,0,79,1.744555950164795,0.18117676675319672,-0.849582314491272,-0.8497793078422546,1.00088632106781,-1.0,0.6708008646965027,0.13271775841712952
B_w100_K10000_c2.0_lr0.003_s0,0,80,1.6893657445907593,0.13880063593387604,0.7835343480110168,0.7838388681411743,0.4033203721046448,1.0,0.4618819057941437,0.03517339006066322
B_w100_K10000_c2.0_lr0.003_s0,0,81,1.1016043424606323,0.12071631103754044,-0.7208074331283569,-0.7207661867141724,0.14137454330921173,-1.0,0.3395695388317108,-0.06058419495820999
B_w100_K10000_c2.0_lr0.003_s0,0,82,1.5494295358657837,0.13887324929237366,-0.7920544743537903,-0.7922502756118774,0.32630062103271484,-1.0,0.4691855013370514,0.0428985059261322
B_w100_K10000_c2.0_lr0.003_s0,0,83,1.408042073249817,0.11395176500082016,-0.7233323454856873,-0.7237720489501953,0.16366811096668243,-1.0,0.43325111269950867,0.06314202398061752
B_w100_K10000_c2.0_lr0.003_s0,0,84,1.2325626611709595,0.09530271589756012,0.6718425154685974,0.6723295450210571,0.09995732456445694,1.0,0.2901477515697479,-0.0039001950062811375
B_w100_K10000_c2.0_lr0.003_s0,0,85,1.5179506540298462,0.18120166659355164,0.8442862629890442,0.8445945978164673,0.8897370100021362,1.0,0.6862066388130188,0.1382170170545578
B_w100_K10000_c2.0_lr0.003_s0,0,86,1.396375060081482,0.13193359971046448,0.7704476714134216,0.7703965902328491,0.27607402205467224,1.0,0.5078538060188293,0.09741412103176117
B_w100_K10000_c2.0_lr0.003_s0,0,87,1.498116374015808,0.08766914159059525,-0.6394588947296143,-0.6396672129631042,0.05923964083194733,-1.0,0.3082156479358673,0.034882426261901855
B_w100_K10000_c2.0_lr0.003_s0,0,88,1.2969627380371094,0.17709869146347046,0.8444149494171143,0.8446703553199768,0.5523990392684937,1.0,0.5985109806060791,0.08883597701787949
B_w100_K10000_c2.0_lr0.003_s0,0,89,1.4841299057006836,0.1691528707742691,0.8248679637908936,0.8251249194145203,0.7051616311073303,1.0,0.67608243227005,0.14913003146648407
B_w100_K10000_c2.0_lr0.003_s0,0,90,1.426722526550293,0.14120492339134216,0.7913764715194702,0.7916101217269897,0.31357720494270325,1.0,0.4398910701274872,0.01642892137169838
B_w100_K10000_c2.0_lr0.003_s0,0,91,1.5661840438842773,0.15551942586898804,0.8118863701820374,0.8121286034584045,0.5322068333625793,1.0,0.5808408856391907,0.12002219259738922
B_w100_K10000_c2.0_lr0.003_s0,0,92,1.307931900024414,0.08519086986780167,-0.5843057632446289,-0.5844423174858093,0.005333005450665951,-1.0,0.3477794826030731,0.04752194136381149
B_w100_K10000_c2.0_lr0.003_s0,0,93,1.4287244081497192,0.14095979928970337,0.7788447141647339,0.7786940932273865,0.33336418867111206,1.0,0.48369842767715454,0.03134436532855034
B_w100_K10000_c2.0_lr0.003_s0,0,94,1.2950901985168457,0.13807108998298645,0.7870728969573975,0.7870951294898987,0.29489865899086,1.0,0.48629218339920044,0.06232460215687752
B_w100_K10000_c2.0_lr0.003_s0,0,95,1.5367040634155273,0.16739733517169952,0.8294950127601624,0.8295924067497253,0.7146214842796326,1.0,0.651140034198761,0.14269021153450012
B_w100_K10000_c2.0_lr0.003_s0,0,96,1.505454421043396,0.0814136415719986,-0.49830561876296997,-0.4990503489971161,-0.021446919068694115,-1.0,0.3632434010505676,0.044222645461559296
B_w100_K10000_c2.0_lr0.003_s0,0,97,1.3806381225585938,0.08932250738143921,-0.6471327543258667,-0.6470118761062622,0.08845440298318863,-1.0,0.2560347020626068,-0.02441478706896305
B_w100_K10000_c2.0_lr0.003_s0,0,98,1.411664366722107,0.14195044338703156,0.7750219702720642,0.7752496004104614,0.38162675499916077,1.0,0.5432766675949097,0.07877807319164276
B_w100_K10000_c2.0_lr0.003_s0,0,99,1.2955307960510254,0.13479213416576385,-0.7827650904655457,-0.7826305627822876,0.27181774377822876,-1.0,0.4652790427207947,0.04707370325922966
B_w100_K10000_c2.0_lr0.003_s1,0,0,1.3922905921936035,0.12157236784696579,0.7517355680465698,0.7518448233604431,-0.17806068062782288,-1.0,0.3395915925502777,0.03236788511276245
B_w100_K10000_c2.0_lr0.003_s1,0,1,1.3123842477798462,0.20544545352458954,0.9172651171684265,0.9171702265739441,-0.6949845552444458,-1.0,0.5959919691085815,-0.21572770178318024
B_w100_K10000_c2.0_lr0.003_s1,0,2,1.5566800832748413,0.2145881950855255,0.8995290994644165,0.8995067477226257,-0.8784826397895813,-1.0,0.631127655506134,-0.14242549240589142
B_w100_K10000_c2.0_lr0.003_s1,0,3,1.5956339836120605,0.10699532181024551,-0.7614513635635376,-0.7611379623413086,-0.15292464196681976,1.0,0.28222915530204773,0.004993188660591841
B_w100_K10000_c2.0_lr0.003_s1,0,4,1.4182167053222656,0.20943158864974976,0.9192476868629456,0.9190393090248108,-0.8707353472709656,-1.0,0.6374968886375427,-0.2415715456008911
B_w100_K10000_c2.0_lr0.003_s1,0,5,1.2324178218841553,0.14453448355197906,-0.8659859299659729,-0.8660756349563599,-0.23943889141082764,1.0,0.3997691571712494,-0.09196725487709045
B_w100_K10000_c2.0_lr0.003_s1,0,6,1.5704879760742188,0.13200028240680695,0.8513144254684448,0.85075443983078,-0.25514355301856995,-1.0,0.3709891140460968,-0.08765798807144165
B_w100_K10000_c2.0_lr0.003_s1,0,7,1.2110867500305176,0.14611521363258362,-0.8058822751045227,-0.8053320646286011,-0.22136631608009338,1.0,0.4061221778392792,0.008427144959568977
B_w100_K10000_c2.0_lr0.003_s1,0,8,1.4276636838912964,0.21342486143112183,-0.9252439737319946,-0.9252542853355408,-0.9285742044448853,1.0,0.6328355073928833,-0.24654866755008698
B_w100_K10000_c2.0_lr0.003_s1,0,9,1.3926763534545898,0.1778077483177185,-0.8901049494743347,-0.8899110555648804,-0.4717046916484833,1.0,0.5194284915924072,-0.15200497210025787
B_w100_K10000_c2.0_lr0.003_s1,0,10,1.447583794593811,0.08928032964468002,-0.7229783535003662,-0.7233613133430481,-0.08642453700304031,1.0,0.2184441238641739,0.016565818339586258
B_w100_K10000_c2.0_lr0.003_s1,0,11,1.3465763330459595,0.1833716332912445,-0.895676851272583,-0.8959094285964966,-0.48848772048950195,1.0,0.5391600728034973,-0.16085439920425415
B_w100_K10000_c2.0_lr0.003_s1,0,12,1.5812698602676392,0.13258689641952515,0.7898229956626892,0.7900140881538391,-0.2606564164161682,-1.0,0.3657601475715637,0.002494002692401409
B_w100_K10000_c2.0_lr0.003_s1,0,13,1.4379559755325317,0.11003516614437103,-0.7648664712905884,-0.7648913860321045,-0.14497731626033783,1.0,0.2973792850971222,-0.0071211159229278564
B_w100_K10000_c2.0_lr0.003_s1,0,14,1.6151093244552612,0.20340712368488312,-0.9246366620063782,-0.9244096279144287,-0.8814120292663574,1.0,0.6114473938941956,-0.26418522000312805
B_w100_K10000_c2.0_lr0.003_s1,0,15,1.227940320968628,0.16835643351078033,-0.8889107704162598,-0.8888385891914368,-0.3608319163322449,1.0,0.48225054144859314,-0.14473195374011993
B_w100_K10000_c2.0_lr0.003_s1,0,16,1.4022598266601562,0.11297284811735153,-0.8324394226074219,-0.832029402256012,-0.11840509623289108,1.0,0.31156283617019653,-0.06898230314254761
B_w100_K10000_c2.0_lr0.003_s1,0,17,1.365950584411621,0.170632004737854,0.8423566222190857,0.8425013422966003,-0.36881187558174133,-1.0,0.4885805547237396,-0.039493609219789505
B_w100_K10000_c2.0_lr0.003_s1,0,18,1.4732142686843872,0.14109544456005096,0.8055765628814697,0.8054846525192261,-0.2748411297798157,-1.0,0.3966022729873657,-0.004806701093912125
B_w100_K10000_c2.0_lr0.003_s1,0,19,1.4048683643341064,0.17752733826637268,0.8916150331497192,0.8915238380432129,-0.5188277959823608,-1.0,0.5251853466033936,-0.15907327830791473
B_w100_K10000_c2.0_lr0.003_s1,0,20,1.5473304986953735,0.22621458768844604,0.9323432445526123,0.9321479797363281,-1.305910348892212,-1.0,0.6710000038146973,-0.271960973739624
B_w100_K10000_c2.0_lr0.003_s1,0,21,1.4039477109909058,0.15275903046131134,-0.8507497310638428,-0.8503729104995728,-0.31537169218063354,1.0,0.43090975284576416,-0.05803096294403076
B_w100_K10000_c2.0_lr0.003_s1,0,22,1.2418830394744873,0.18873438239097595,-0.931857168674469,-0.9315937757492065,-0.5061123371124268,1.0,0.5359093546867371,-0.2543581426143646
B_w100_K10000_c2.0_lr0.003_s1,0,23,1.310948133468628,0.05923965945839882,-0.5888549089431763,-0.5889018774032593,-0.025076033547520638,1.0,0.1499069333076477,0.014293218031525612
B_w100_K10000_c2.0_lr0.003_s1,0,24,1.2593954801559448,0.1842351257801056,0.8837788105010986,0.8839033246040344,-0.44401058554649353,-1.0,0.5207630395889282,-0.12445409595966339
B_w100_K10000_c2.0_lr0.003_s1,0,25,1.5152759552001953,0.16496317088603973,0.897067666053772,0.8966392278671265,-0.43588581681251526,-1.0,0.46898508071899414,-0.1611783802509308
B_w100_K10000_c2.0_lr0.003_s1,0,26,1.1782819032669067,0.23042181134223938,0.9350315928459167,0.9349768161773682,-1.179763913154602,-1.0,0.6980676651000977,-0.29085880517959595
B_w100_K10000_c2.0_lr0.003_s1,0,27,1.519845962524414,0.1970994770526886,-0.9102312922477722,-0.9099047780036926,-0.6844388246536255,1.0,0.563199520111084,-0.1827595829963684
B_w100_K10000_c2.0_lr0.003_s1,0,28,1.696761131286621,0.13898831605911255,0.8534995317459106,0.8532788753509521,-0.32348892092704773,-1.0,0.39633193612098694,-0.09323549270629883
B_w100_K10000_c2.0_lr0.003_s1,0,29,1.4894813299179077,0.14500202238559723,0.8259833455085754,0.8262971043586731,-0.27871331572532654,-1.0,0.3978567123413086,-0.03338325768709183
B_w100_K10000_c2.0_lr0.003_s1,0,30,1.3940815925598145,0.22549942135810852,0.9156036972999573,0.9155265688896179,-0.9875223636627197,-1.0,0.6549811363220215,-0.1883888691663742
B_w100_K10000_c2.0_lr0.003_s1,0,31,1.3916130065917969,0.1601010113954544,0.8286572098731995,0.8279498219490051,-0.34091371297836304,-1.0,0.4638224244117737,-0.024451803416013718
B_w100_K10000_c2.0_lr0.003_s1,0,32,1.4618374109268188,0.07702018320560455,-0.7030103802680969,-0.7027556896209717,-0.0595969632267952,1.0,0.19216342270374298,0.011644828133285046
B_w100_K10000_c2.0_lr0.003_s1,0,33,1.2646095752716064,0.20422902703285217,0.9221182465553284,0.9219567775726318,-0.6929187774658203,-1.0,0.5976734757423401,-0.24543093144893646
B_w100_K10000_c2.0_lr0.003_s1,0,34,1.3296196460723877,0.21349506080150604,0.9294109344482422,0.9293391108512878,-0.9037900567054749,-1.0,0.6386047601699829,-0.2847442328929901
B_w100_K10000_c2.0_lr0.003_s1,0,35,1.3527389764785767,0.09123022854328156,0.736289918422699,0.7362284064292908,-0.08656331151723862,-1.0,0.2549409568309784,-0.016297414898872375
B_w100_K10000_c2.0_lr0.003_s1,0,36,1.4434605836868286,0.13676871359348297,-0.811758816242218,-0.8108195662498474,-0.21837235987186432,1.0,0.36010050773620605,-0.006754027213901281
B_w100_K10000_c2.0_lr0.003_s1,0,37,1.3495324850082397,0.19940823316574097,-0.9162564873695374,-0.9159918427467346,-0.6619919538497925,1.0,0.5848482847213745,-0.21789374947547913
B_w100_K10000_c2.0_lr0.003_s1,0,38,1.4247303009033203,0.16560548543930054,-0.9037470817565918,-0.9038800001144409,-0.35999754071235657,1.0,0.4401341676712036,-0.15525467693805695
B_w100_K10000_c2.0_lr0.003_s1,0,39,1.3597303628921509,0.12699580192565918,0.8079586625099182,0.8079464435577393,-0.18597880005836487,-1.0,0.34269022941589355,-0.030841950327157974
B_w100_K10000_c2.0_lr0.003_s1,0,40,1.1539373397827148,0.18736864626407623,0.8731644749641418,0.8732588291168213,-0.4176121652126312,-1.0,0.5406675934791565,-0.08474630117416382
B_w100_K10000_c2.0_lr0.003_s1,0,41,1.4925594329833984,0.1921684592962265,0.8904861211776733,0.890581488609314,-0.6134814620018005,-1.0,0.5541208982467651,-0.12125366926193237
B_w100_K10000_c2.0_lr0.003_s1,0,42,1.379824161529541,0.20729124546051025,-0.9193127155303955,-0.9191492795944214,-0.7761209607124329,1.0,0.6012369990348816,-0.20648331940174103
B_w100_K10000_c2.0_lr0.003_s1,0,43,1.487313151359558,0.17605166137218475,-0.9490967988967896,-0.9488064050674438,-0.42400726675987244,1.0,0.4503624141216278,-0.2592785358428955
B_w100_K10000_c2.0_lr0.003_s1,0,44,1.370131254196167,0.1938541680574417,0.9106437563896179,0.9104872941970825,-0.6210304498672485,-1.0,0.5509093403816223,-0.19145281612873077
