step,run_id,loss
1000,A_w100_T10000_std_lr0.01_s0,0.706182
1000,A_w100_T10000_std_lr0.01_s1,0.916702
1000,A_w100_T10000_std_lr0.01_s2,0.790264
1000,A_w100_T10000_std_lr0.01_s3,0.515295
1000,A_w100_T10000_std_lr0.01_s4,0.673117
1000,A_w100_T10000_std_lr0.01_s5,0.963284
1000,A_w100_T10000_std_lr0.01_s6,0.411262
1000,A_w100_T10000_std_lr0.01_s7,0.606269
1000,A_w100_T10000_std_lr0.01_s8,0.877998
1000,A_w100_T10000_std_lr0.01_s9,0.901117
1000,A_w100_T10000_std_lr0.01_s10,0.856343
1000,A_w100_T10000_std_lr0.01_s11,0.765183
1000,A_w100_T10000_std_lr0.01_s12,0.569205
1000,A_w100_T10000_std_lr0.01_s13,0.702346
1000,A_w100_T10000_std_lr0.01_s14,0.665767
1000,A_w100_T10000_std_lr0.01_s15,0.364691
1000,A_w100_T10000_std_lr0.01_s16,0.902201
1000,A_w100_T10000_std_lr0.01_s17,0.533252
1000,A_w100_T10000_std_lr0.01_s18,0.888345
1000,A_w100_T10000_std_lr0.01_s19,0.750905
2000,A_w100_T10000_std_lr0.01_s0,0.268275
2000,A_w100_T10000_std_lr0.01_s1,0.426034
2000,A_w100_T10000_std_lr0.01_s2,0.30705
2000,A_w100_T10000_std_lr0.01_s3,0.192802
2000,A_w100_T10000_std_lr0.01_s4,0.376223
2000,A_w100_T10000_std_lr0.01_s5,0.371315
2000,A_w100_T10000_std_lr0.01_s6,0.166022
2000,A_w100_T10000_std_lr0.01_s7,0.168296
2000,A_w100_T10000_std_lr0.01_s8,0.433568
2000,A_w100_T10000_std_lr0.01_s9,0.382691
2000,A_w100_T10000_std_lr0.01_s10,0.335865
2000,A_w100_T10000_std_lr0.01_s11,0.270832
2000,A_w100_T10000_std_lr0.01_s12,0.220865
2000,A_w100_T10000_std_lr0.01_s13,0.295359
2000,A_w100_T10000_std_lr0.01_s14,0.23687
2000,A_w100_T10000_std_lr0.01_s15,0.143886
2000,A_w100_T10000_std_lr0.01_s16,0.257409
2000,A_w100_T10000_std_lr0.01_s17,0.182161
2000,A_w100_T10000_std_lr0.01_s18,0.339275
2000,A_w100_T10000_std_lr0.01_s19,0.376137
3000,A_w100_T10000_std_lr0.01_s0,0.131878
3000,A_w100_T10000_std_lr0.01_s1,0.246955
3000,A_w100_T10000_std_lr0.01_s2,0.186499
3000,A_w100_T10000_std_lr0.01_s3,0.132948
3000,A_w100_T10000_std_lr0.01_s4,0.283434
3000,A_w100_T10000_std_lr0.01_s5,0.20218
3000,A_w100_T10000_std_lr0.01_s6,0.0869395
3000,A_w100_T10000_std_lr0.01_s7,0.0911641
3000,A_w100_T10000_std_lr0.01_s8,0.210279
3000,A_w100_T10000_std_lr0.01_s9,0.226981
3000,A_w100_T10000_std_lr0.01_s10,0.174474
3000,A_w100_T10000_std_lr0.01_s11,0.134438
3000,A_w100_T10000_std_lr0.01_s12,0.0964879
3000,A_w100_T10000_std_lr0.01_s13,0.14013
3000,A_w100_T10000_std_lr0.01_s14,0.147961
3000,A_w100_T10000_std_lr0.01_s15,0.0795623
3000,A_w100_T10000_std_lr0.01_s16,0.121274
3000,A_w100_T10000_std_lr0.01_s17,0.0953508
3000,A_w100_T10000_std_lr0.01_s18,0.128863
3000,A_w100_T10000_std_lr0.01_s19,0.18212
4000,A_w100_T10000_std_lr0.01_s0,0.0578546
4000,A_w100_T10000_std_lr0.01_s1,0.145005
4000,A_w100_T10000_std_lr0.01_s2,0.0959664
4000,A_w100_T10000_std_lr0.01_s3,0.0996948
4000,A_w100_T10000_std_lr0.01_s4,0.174379
4000,A_w100_T10000_std_lr0.01_s5,0.101786
4000,A_w100_T10000_std_lr0.01_s6,0.0546001
4000,A_w100_T10000_std_lr0.01_s7,0.0497138
4000,A_w100_T10000_std_lr0.01_s8,0.0805816
4000,A_w100_T10000_std_lr0.01_s9,0.145483
4000,A_w100_T10000_std_lr0.01_s10,0.104292
4000,A_w100_T10000_std_lr0.01_s11,0.0500485
4000,A_w100_T10000_std_lr0.01_s12,0.0622431
4000,A_w100_T10000_std_lr0.01_s13,0.0689497
4000,A_w100_T10000_std_lr0.01_s14,0.103744
4000,A_w100_T10000_std_lr0.01_s15,0.044332
4000,A_w100_T10000_std_lr0.01_s16,0.0602221
4000,A_w100_T10000_std_lr0.01_s17,0.041034
4000,A_w100_T10000_std_lr0.01_s18,0.0527223
4000,A_w100_T10000_std_lr0.01_s19,0.0729689
5000,A_w100_T10000_std_lr0.01_s0,0.0246952
5000,A_w100_T10000_std_lr0.01_s1,0.0845641
5000,A_w100_T10000_std_lr0.01_s2,0.0459332
5000,A_w100_T10000_std_lr0.01_s3,0.0766759
5000,A_w100_T10000_std_lr0.01_s4,0.109588
5000,A_w100_T10000_std_lr0.01_s5,0.0418565
5000,A_w100_T10000_std_lr0.01_s6,0.0293424
5000,A_w100_T10000_std_lr0.01_s7,0.0305537
5000,A_w100_T10000_std_lr0.01_s8,0.0334865
5000,A_w100_T10000_std_lr0.01_s9,0.101763
5000,A_w100_T10000_std_lr0.01_s10,0.0580594
5000,A_w100_T10000_std_lr0.01_s11,0.0220104
5000,A_w100_T10000_std_lr0.01_s12,0.0361742
5000,A_w100_T10000_std_lr0.01_s13,0.0315876
5000,A_w100_T10000_std_lr0.01_s14,0.0675114
5000,A_w100_T10000_std_lr0.01_s15,0.0230717
5000,A_w100_T10000_std_lr0.01_s16,0.0264043
5000,A_w100_T10000_std_lr0.01_s17,0.0138851
5000,A_w100_T10000_std_lr0.01_s18,0.0217085
5000,A_w100_T10000_std_lr0.01_s19,0.0285049
6000,A_w100_T10000_std_lr0.01_s0,0.00848749
6000,A_w100_T10000_std_lr0.01_s1,0.0481718
6000,A_w100_T10000_std_lr0.01_s2,0.0204001
6000,A_w100_T10000_std_lr0.01_s3,0.0420246
6000,A_w100_T10000_std_lr0.01_s4,0.0758371
6000,A_w100_T10000_std_lr0.01_s5,0.0155461
6000,A_w100_T10000_std_lr0.01_s6,0.0138789
6000,A_w100_T10000_std_lr0.01_s7,0.0157691
6000,A_w100_T10000_std_lr0.01_s8,0.0128445
6000,A_w100_T10000_std_lr0.01_s9,0.0594078
6000,A_w100_T10000_std_lr0.01_s10,0.023369
6000,A_w100_T10000_std_lr0.01_s11,0.00804069
6000,A_w100_T10000_std_lr0.01_s12,0.0214677
6000,A_w100_T10000_std_lr0.01_s13,0.0149889
6000,A_w100_T10000_std_lr0.01_s14,0.0479511
6000,A_w100_T10000_std_lr0.01_s15,0.0114831
6000,A_w100_T10000_std_lr0.01_s16,0.0117999
6000,A_w100_T10000_std_lr0.01_s17,0.00428332
6000,A_w100_T10000_std_lr0.01_s18,0.00743168
6000,A_w100_T10000_std_lr0.01_s19,0.00892663
7000,A_w100_T10000_std_lr0.01_s0,0.00297717
7000,A_w100_T10000_std_lr0.01_s1,0.0207558
7000,A_w100_T10000_std_lr0.01_s2,0.00715487
7000,A_w100_T10000_std_lr0.01_s3,0.0254589
7000,A_w100_T10000_std_lr0.01_s4,0.0422164
7000,A_w100_T10000_std_lr0.01_s5,0.00497242
7000,A_w100_T10000_std_lr0.01_s6,0.00625151
7000,A_w100_T10000_std_lr0.01_s7,0.00884993
7000,A_w100_T10000_std_lr0.01_s8,0.00374683
7000,A_w100_T10000_std_lr0.01_s9,0.0343725
7000,A_w100_T10000_std_lr0.01_s10,0.0121614
7000,A_w100_T10000_std_lr0.01_s11,0.0027778
7000,A_w100_T10000_std_lr0.01_s12,0.00985797
7000,A_w100_T10000_std_lr0.01_s13,0.0067787
7000,A_w100_T10000_std_lr0.01_s14,0.0277351
7000,A_w100_T10000_std_lr0.01_s15,0.00665884
7000,A_w100_T10000_std_lr0.01_s16,0.00513484
7000,A_w100_T10000_std_lr0.01_s17,0.00151769
7000,A_w100_T10000_std_lr0.01_s18,0.00309028
7000,A_w100_T10000_std_lr0.01_s19,0.00285404
8000,A_w100_T10000_std_lr0.01_s0,0.00150746
8000,A_w100_T10000_std_lr0.01_s1,0.00899507
8000,A_w100_T10000_std_lr0.01_s2,0.00238997
8000,A_w100_T10000_std_lr0.01_s3,0.0132892
8000,A_w100_T10000_std_lr0.01_s4,0.0264857
8000,A_w100_T10000_std_lr0.01_s5,0.00107706
8000,A_w100_T10000_std_lr0.01_s6,0.00251727
8000,A_w100_T10000_std_lr0.01_s7,0.0045876
8000,A_w100_T10000_std_lr0.01_s8,0.00114769
8000,A_w100_T10000_std_lr0.01_s9,0.0188242
8000,A_w100_T10000_std_lr0.01_s10,0.00572834
8000,A_w100_T10000_std_lr0.01_s11,0.00108486
8000,A_w100_T10000_std_lr0.01_s12,0.00403762
8000,A_w100_T10000_std_lr0.01_s13,0.00241444
8000,A_w100_T10000_std_lr0.01_s14,0.0168015
8000,A_w100_T10000_std_lr0.01_s15,0.00310286
8000,A_w100_T10000_std_lr0.01_s16,0.00189204
8000,A_w100_T10000_std_lr0.01_s17,0.000571751
8000,A_w100_T10000_std_lr0.01_s18,0.00110717
8000,A_w100_T10000_std_lr0.01_s19,0.000878619
9000,A_w100_T10000_std_lr0.01_s0,0.000523306
9000,A_w100_T10000_std_lr0.01_s1,0.00502712
9000,A_w100_T10000_std_lr0.01_s2,0.00105483
9000,A_w100_T10000_std_lr0.01_s3,0.00625161
9000,A_w100_T10000_std_lr0.01_s4,0.0164486
9000,A_w100_T10000_std_lr0.01_s5,0.000197593
9000,A_w100_T10000_std_lr0.01_s6,0.000759239
9000,A_w100_T10000_std_lr0.01_s7,0.0019283
9000,A_w100_T10000_std_lr0.01_s8,0.000302756
9000,A_w100_T10000_std_lr0.01_s9,0.011134
9000,A_w100_T10000_std_lr0.01_s10,0.00275904
9000,A_w100_T10000_std_lr0.01_s11,0.000336683
9000,A_w100_T10000_std_lr0.01_s12,0.00164528
9000,A_w100_T10000_std_lr0.01_s13,0.000913324
9000,A_w100_T10000_std_lr0.01_s14,0.00920504
9000,A_w100_T10000_std_lr0.01_s15,0.00138861
9000,A_w100_T10000_std_lr0.01_s16,0.000712245
9000,A_w100_T10000_std_lr0.01_s17,0.00021722
